,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
802,531727529.0,1896,1529177965.0,,0x,466733410.0,-0.27,-5.77,-29.94,0.877768,9506470.0,31,ZRX,1000000000.0,0x
308,35101131135.0,1042,1529177950.0,,Siacoin,450351023.0,-0.65,-5.02,-25.37,0.0128301,13797100.0,32,SC,35101131135.0,siacoin
380,261885155.0,1230,1529177952.0,,Steem,433935845.0,-0.46,-2.47,-25.97,1.65697,1351770.0,33,STEEM,278859249.0,steem
211,15054315539.0,693,1529177956.0,16555000000.0,Verge,428382592.0,0.14,-3.14,-24.51,0.0284558,5241510.0,34,XVG,15054315539.0,verge
164,2633860000.0,463,1529177945.0,3600570502.0,BitShares,423566830.0,-0.49,0.14,-23.48,0.160816,7727430.0,35,BTS,2633860000.0,bitshares
901,360564373.0,2021,1529177968.0,1000000000.0,RChain,377925548.0,0.02,0.51,-18.78,1.04815,760223.0,36,RHOC,870663574.0,rchain
1068,153756875.0,2222,1529177973.0,210000000.0,Bitcoin Diamond,363721113.0,-0.13,-5.22,-15.87,2.36556,949374.0,37,BCD,156756875.0,bitcoin-diamond
327,11000000.0,1104,1529177950.0,,Augur,361318100.0,-0.23,-1.54,-13.36,32.8471,2523560.0,38,REP,11000000.0,augur
565,133248289.0,1567,1529177957.0,133248290.0,Nano,358511185.0,0.34,-2.22,-30.17,2.69055,5959300.0,39,NANO,133248289.0,nano
400,100000000.0,1274,1529177952.0,,Waves,343783000.0,-0.25,-2.22,-23.03,3.43783,22008700.0,40,WAVES,100000000.0,waves
531,618228.0,1518,1529177957.0,,Maker,340335624.0,-0.96,-8.42,-30.24,550.502,457887.0,41,MKR,1000000.0,maker
41,114893447944.0,74,1529177942.0,,Dogecoin,334385891.0,0.28,-0.67,-19.68,0.0029104,8018790.0,42,DOGE,114893447944.0,dogecoin
489,839242000.0,1455,1529177955.0,,Golem,319970244.0,-0.42,-2.71,-27.82,0.381261,5920400.0,43,GNT,1000000000.0,golem-network-tokens
724,37004027.0,1789,1529177963.0,53252246.0,Populous,307426125.0,0.05,-1.33,-22.33,8.30791,5385200.0,44,PPT,53252246.0,populous
1396,20462741.0,2575,1529177984.0,21000000.0,Bitcoin Private,306685329.0,0.01,-4.08,-17.95,14.9875,328592.0,45,BTCP,20462741.0,bitcoin-private
1427,106152493.0,2606,1529177984.0,,Wanchain,304609885.0,-1.15,-3.36,-31.82,2.86955,3977440.0,46,WAN,210000000.0,wanchain
434,98897912.0,1343,1529177953.0,,Stratis,300845471.0,-0.05,-2.09,-27.58,3.04198,3419150.0,47,STRAT,98897912.0,stratis
58,10399493836.0,109,1529177943.0,21000000000.0,DigiByte,286022479.0,-0.5,-1.49,-24.93,0.0275035,1774790.0,48,DGB,10399493836.0,digibyte
824,31144099.0,1925,1529177965.0,100000000.0,Waltonchain,265432750.0,-0.07,-3.6,-26.36,8.52273,5909050.0,49,WTC,70000000.0,waltonchain
699,3470483788.0,1759,1529177961.0,,Status,262707641.0,-0.31,-1.26,-18.54,0.0756977,10290600.0,50,SNT,6804870174.0,status
812,45500000.0,1908,1529177966.0,100000000.0,Nebulas,250322345.0,-1.27,-3.22,-17.08,5.50159,42794300.0,51,NAS,100000000.0,nebulas-token
649,1000000000.0,1697,1529177960.0,,Basic Attention Token,243525000.0,-0.29,0.89,-9.02,0.243525,7594490.0,52,BAT,1500000000.0,basic-attention-token
808,43117424.0,1903,1529177966.0,84000000.0,Hshare,243071459.0,0.16,-2.03,-21.37,5.63743,31554700.0,53,HSR,43117424.0,hshare
938,160651702.0,2062,1529177970.0,,Aion,234647876.0,-0.2,-1.5,-27.47,1.4606,2255500.0,54,AION,465934587.0,aion
1234,8400000000.0,2405,1529177978.0,,IOST,229790400.0,-0.65,0.12,-29.25,0.027356,16234200.0,55,IOST,21000000000.0,iostoken
379,2000000.0,1229,1529177951.0,,DigixDAO,224872000.0,-1.24,-1.17,-28.91,112.436,642928.0,57,DGD,2000000.0,digixdao
957,90730576.0,2087,1529177969.0,,KuCoin Shares,224584487.0,0.4,-1.2,-11.69,2.47529,1319050.0,57,KCS,180730576.0,kucoin-shares
1324,50000200.0,2502,1529177982.0,,Huobi Token,217222869.0,-0.9,-1.79,-20.75,4.34444,39256900.0,58,HT,500000000.0,huobi-token
830,572074043.0,1934,1529177965.0,,Loopring,214631884.0,-0.11,1.42,-23.89,0.375182,5594280.0,59,LRC,1374956262.0,loopring
533,104253966.0,1521,1529177957.0,,Komodo,203330681.0,0.25,-0.79,-20.83,1.95034,264483.0,60,KMD,104253966.0,komodo
691,60000000.0,1750,1529177962.0,100000000.0,GXChain,198964800.0,0.72,1.17,-16.63,3.31608,20516300.0,61,GXS,100000000.0,gxchain
425,998999495.0,1320,1529177953.0,998999495.0,Ardor,184174548.0,0.54,-2.84,-21.17,0.184359,1322200.0,62,ARDR,998999495.0,ardor
1136,250000000.0,2299,1529177975.0,1000000000.0,aelf,176988000.0,-0.76,-0.28,-26.81,0.707952,12099100.0,63,ELF,280000000.0,aelf
906,45324983.0,2027,1529177968.0,210000000.0,Cryptonex,170114179.0,-0.53,-0.96,-12.06,3.75321,1268890.0,64,CNX,106762609.0,cryptonex
575,103242170.0,1586,1529177959.0,,Ark,167568236.0,-0.53,-3.23,-30.03,1.62306,447782.0,65,ARK,134492170.0,ark
674,50481943.0,1727,1529177962.0,,Bancor,166380408.0,-0.3,-0.78,-18.83,3.29584,5851310.0,66,BNT,75817434.0,bancor
97,60211350.0,213,1529177951.0,,MonaCoin,161541633.0,-0.85,-2.24,-16.94,2.68291,623873.0,67,MONA,60211350.0,monacoin
1315,5214553.0,2492,1529177981.0,,Elastos,154801826.0,0.26,1.72,-29.02,29.6865,7493720.0,68,ELA,33635288.0,elastos
1232,35897055.0,2403,1529177978.0,,MOAC,152620994.0,-0.64,-0.17,-23.38,4.25163,8488.36,69,MOAC,56483386.0,moac
354,56446926.0,1169,1529177951.0,,PIVX,150441218.0,-0.46,-4.73,-23.0,2.66518,643925.0,71,PIVX,56446926.0,pivx
1087,692459959.0,2246,1529177974.0,,CyberMiles,149789476.0,0.99,0.42,-23.78,0.216315,20965900.0,71,CMT,1000000000.0,cybermiles
118,452552412.0,291,1529177943.0,,MaidSafeCoin,149241377.0,-0.33,-0.18,-23.93,0.329777,2048660.0,72,MAID,452552412.0,maidsafecoin
62,28808713174.0,118,1529177947.0,,ReddCoin,147783801.0,-0.36,-1.13,-22.87,0.00512983,1109320.0,73,RDD,28808713174.0,reddcoin
1178,175400000.0,2346,1529177976.0,,WaykiChain,146317803.0,0.49,0.34,-52.94,0.834195,19479300.0,74,WICC,210000000.0,waykichain
660,2036645.0,1710,1529177961.0,,Veritaseum,138589649.0,-2.76,-0.08,-9.86,68.048,1126680.0,75,VERI,100000000.0,veritaseum
1352,29684331.0,2530,1529177981.0,,Fusion,138597923.0,1.31,-3.81,-14.84,4.66906,4012500.0,75,FSN,57344000.0,fusion
788,325226613094.0,1876,1529177965.0,8000000000000.0,Dentacoin,137651188.0,-0.31,-4.83,-25.71,0.000423247,34240.9,77,DCN,1963173416169.0,dentacoin
720,10128375.0,1785,1529177962.0,100000000.0,Gas,134907931.0,0.19,-2.43,-28.11,13.3198,3682900.0,78,GAS,17190378.0,gas
867,134132697.0,1982,1529177968.0,,Kyber Network,132507411.0,-0.2,-3.55,-26.15,0.987883,5110400.0,79,KNC,215625349.0,kyber-network
1429,306507021.0,2608,1529177983.0,,Mithril,131242322.0,0.55,2.82,-22.48,0.428187,66469700.0,80,MITH,1000000000.0,mithril
1409,602303761.0,2588,1529177984.0,,Loom Network,131162485.0,0.09,-5.46,-19.61,0.217768,1878520.0,81,LOOM,1000000000.0,loom-network
745,76853089.0,1817,1529177964.0,,Ethos,131063721.0,0.1,-2.27,-30.33,1.70538,2711310.0,82,ETHOS,222295208.0,ethos
1142,104342466.0,2307,1529177976.0,,Bibox Token,125865187.0,-0.79,-11.57,-30.72,1.20627,57251500.0,83,BIX,269944749.0,bibox-token
697,4858654389.0,1757,1529177963.0,,FunFair,122613002.0,0.38,-1.71,-24.22,0.025236,1454070.0,84,FUN,10999873621.0,funfair
180,535394191.0,541,1529177945.0,888000000.0,Syscoin,119029372.0,0.2,-7.83,-29.47,0.222321,815267.0,85,SYS,535394191.0,syscoin
1456,149792458.0,2638,1529177985.0,,Cortex,116012012.0,-0.27,-4.5,-35.99,0.774485,13617500.0,86,CTXC,299792458.0,cortex
34,998999942.0,66,1529177942.0,1000000000.0,Nxt,115334543.0,-0.35,-1.29,-16.36,0.11545,2766560.0,87,NXT,998999942.0,nxt
877,756097560976.0,1993,1529177967.0,,Kin,114155610.0,-0.99,5.61,-18.06,0.00015098,263903.0,88,KIN,10000000000000.0,kin
1412,19465561957.0,2591,1529177983.0,,Dropil,113893392.0,1.14,2.44,-12.64,0.00585102,113108.0,89,DROP,30000000000.0,dropil
1061,350000000.0,2213,1529177972.0,,QASH,111420750.0,-0.21,-4.7,-34.24,0.318345,1495280.0,90,QASH,1000000000.0,qash
185,41896298.0,558,1529177948.0,,Emercoin,111111078.0,-0.67,1.08,3.73,2.65205,1673660.0,91,EMC,41896298.0,emercoin
1318,276420107.0,2496,1529177980.0,,Polymath,107038987.0,-1.32,-2.28,-35.93,0.387233,4243920.0,92,POLY,1000000000.0,polymath-network
1084,238421940.0,2243,1529177974.0,,Dragonchain,106916981.0,15.64,4.47,-18.72,0.448436,996588.0,93,DRGN,433494437.0,dragonchain
1245,638956089.0,2416,1529177979.0,,Theta Token,106040514.0,-0.38,0.08,-22.56,0.165959,10897400.0,94,THETA,1000000000.0,theta-token
1256,300056960.0,2428,1529177979.0,,Scry.info,105777280.0,-0.52,-1.69,-17.54,0.352524,1907460.0,95,DDD,1000000000.0,scryinfo
854,1050141509.0,1966,1529177967.0,,Decentraland,104921528.0,0.1,1.31,-4.86,0.0999118,5387840.0,96,MANA,2644403343.0,decentraland
869,383021000.0,1984,1529177967.0,,Substratum,104605333.0,0.55,-1.79,-24.18,0.273106,1369450.0,97,SUB,472000000.0,substratum
921,74836171.0,2044,1529177969.0,,Enigma,103845664.0,0.17,-4.07,-25.31,1.38764,2582390.0,98,ENG,150000000.0,enigma-project
962,40000000.0,2092,1529177971.0,,Nuls,102352000.0,0.04,-4.47,-28.69,2.5588,1609650.0,99,NULS,40000000.0,nuls
598,9000000.0,1619,1529177959.0,100000000.0,Skycoin,99933300.0,-0.34,-7.75,-45.56,11.1037,2231660.0,100,SKY,25000000.0,skycoin
998,7195840964.0,2137,1529177971.0,21000000000.0,Electroneum,99319875.0,1.21,0.11,-28.03,0.0138024,494820.0,102,ETN,7195840964.0,electroneum
471,4979342.0,1414,1529177954.0,21400000.0,ZCoin,98884752.0,0.01,-1.89,-29.26,19.859,938983.0,102,XZC,4979342.0,zcoin
1296,815387987.0,2473,1529177980.0,,All Sports,98118898.0,-0.56,-6.55,-22.79,0.120334,17364300.0,103,SOC,1500000000.0,all-sports
216,5192433.0,707,1529177946.0,,Blocknet,98051307.0,-2.24,0.2,-12.41,18.8835,177211.0,104,BLOCK,5192433.0,blocknet
994,373406633.0,2132,1529177971.0,,Power Ledger,96282153.0,-0.03,2.34,-21.91,0.257848,1597040.0,105,POWR,1000000000.0,power-ledger
1426,629990099.0,2605,1529177983.0,,BnkToTheFuture,94059412.0,0.71,4.95,-23.43,0.149303,1538390.0,106,BFT,1000000000.0,bnktothefuture
1462,660755177.0,2644,1529177985.0,,eosDAC,92563871.0,-0.31,-0.72,-8.7,0.140088,1264530.0,107,EOSDAC,1200000000.0,eosdac
322,8745102.0,1087,1529177951.0,,Factom,92180371.0,0.49,-3.91,-30.15,10.5408,122500.0,108,FCT,8745102.0,factom
1134,4165148496.0,2297,1529177975.0,,Storm,90364563.0,-0.48,-4.71,-29.02,0.0216954,5592180.0,109,STORM,10000000000.0,storm
513,645946.0,1492,1529177956.0,,Byteball Bytes,87167185.0,0.39,2.28,-14.65,134.945,85854.3,110,GBYTE,1000000.0,byteball
232,57818248.0,789,1529177947.0,,Nexus,85525909.0,0.03,-0.59,-24.87,1.47922,1444420.0,111,NXS,57818248.0,nexus
1406,784683332.0,2585,1529177983.0,,Centrality,84334626.0,-0.33,-2.48,-43.62,0.107476,238784.0,112,CENNZ,1200000000.0,centrality
611,80070793.0,1637,1529177959.0,,iExec RLC,83835722.0,-0.2,-1.28,-22.31,1.04702,929241.0,113,RLC,86999785.0,rlc
1128,525776482.0,2289,1529177975.0,,Gifto,81776119.0,-0.74,1.45,-27.64,0.155534,4086500.0,115,GTO,1000000000.0,gifto
1151,1500000000.0,2316,1529177975.0,10000000000.0,DeepBrain Chain,81582000.0,-0.47,-4.06,-31.36,0.054388,2442680.0,116,DBC,10000000000.0,deepbrain-chain
1526,281622107.0,2711,1529177987.0,,Docademic,81887260.0,-1.78,43.98,50.24,0.29077,3338660.0,117,MTC,850000000.0,docademic
712,15793831.0,1776,1529177963.0,,Monaco,81523492.0,-0.34,0.91,-19.58,5.16173,6866040.0,117,MCO,31587682.0,monaco
1500,133214575156.0,2682,1529177986.0,,Holo,80338646.0,-0.8,-8.52,-38.44,0.000603077,2652560.0,118,HOT,177619433541.0,holo
708,135787539.0,1772,1529177963.0,,Storj,79244657.0,-0.3,-1.37,-19.27,0.583593,1619510.0,119,STORJ,424999998.0,storj
1169,618781603.0,2336,1529177976.0,,Game.com,79230034.0,-0.96,-2.09,1.91,0.128042,5140260.0,120,GTC,2000000000.0,game
650,4075075.0,1698,1529177962.0,21000000.0,ZenCash,79113506.0,-0.26,-6.83,-10.31,19.414,1252570.0,121,ZEN,4075075.0,zencash
1137,637489318.0,2300,1529177975.0,,WAX,78737581.0,0.34,-3.11,-30.35,0.123512,945984.0,122,WAX,1850000000.0,wax
862,350000000.0,1975,1529177968.0,,ChainLink,77035700.0,0.34,-5.86,-26.24,0.220102,513464.0,123,LINK,1000000000.0,chainlink
753,1034970186.0,1828,1529177964.0,5000000000.0,SmartCash,76633746.0,-2.09,4.7,-16.79,0.0740444,64615.8,124,SMART,1636014465.0,smartcash
1512,560000010.0,2694,1529177986.0,,Nexo,75801601.0,0.4,4.8,-17.19,0.13536,8140680.0,124,NEXO,1000000000.0,nexo
1297,150000000.0,2474,1529177981.0,1000000000.0,Matrix AI Network,73961100.0,0.5,-6.86,-35.57,0.493074,2777720.0,126,MAN,250000000.0,matrix-ai-network
819,520098876.0,1918,1529177967.0,1000000000.0,Achain,73280371.0,0.11,0.98,-26.32,0.140897,10824700.0,127,ACT,1000000000.0,achain
1177,29702632.0,2345,1529177976.0,,High Performance Blockchain,72806200.0,-0.11,-0.74,-29.8,2.45117,4940650.0,128,HPB,100000000.0,high-performance-blockchain
880,59056561.0,1996,1529177969.0,,SALT,71198590.0,-0.04,-3.73,-31.61,1.2056,2770740.0,129,SALT,120000000.0,salt
744,342699966.0,1816,1529177964.0,,Civic,69988586.0,-0.38,-0.95,-27.76,0.204227,4819630.0,130,CVC,1000000000.0,civic
469,99156976.0,1408,1529177954.0,,Iconomi,69695158.0,-0.37,-1.71,-20.93,0.702877,271323.0,131,ICN,99156976.0,iconomi
1281,46448735.0,2457,1529177979.0,,True Chain,69555587.0,0.24,-0.84,-31.52,1.49747,76226500.0,133,TRUE,100000000.0,true-chain
996,186450000.0,2135,1529177972.0,484450000.0,Revain,69611853.0,1.42,2.01,-13.48,0.373354,4916450.0,133,R,484450000.0,revain
1044,68428768.0,2191,1529177972.0,,Paypex,69245808.0,-0.58,0.37,-22.98,1.01194,2227.63,134,PAYX,150000000.0,paypex
946,697341700.0,2071,1529177970.0,,Request Network,68916816.0,-1.03,5.15,-18.4,0.0988279,775284.0,135,REQ,999991464.0,request-network
1518,18326892.0,2702,1529177987.0,22300000.0,Bitcoin Interest,68061310.0,-3.19,-1.31,-30.3,3.71374,29514.0,136,BCI,18326892.0,bitcoin-interest
1222,498473628.0,2392,1529177978.0,,Bottos,66409149.0,-1.14,-0.66,-13.83,0.133225,2575510.0,137,BTO,1000000000.0,bottos
591,93355331.0,1609,1529177959.0,,Asch,66389924.0,-1.13,-3.29,-22.56,0.711153,5956840.0,138,XAS,114855331.0,asch
698,109047261.0,1758,1529177962.0,,TenX,65948730.0,-0.19,-3.26,-28.62,0.604772,3223010.0,139,PAY,205218256.0,tenx
1252,539673260.0,2424,1529177979.0,,SingularityNET,64162294.0,1.48,4.29,-24.26,0.118891,2522690.0,140,AGI,1000000000.0,singularitynet
845,13231281.0,1955,1529177966.0,,Neblio,63684668.0,0.07,-4.3,-32.02,4.81319,1933590.0,141,NEBL,13970439.0,neblio
636,28209823.0,1680,1529177959.0,,Aragon,63366314.0,-1.04,-8.96,-19.26,2.24625,207448.0,142,ANT,39609524.0,aragon
1366,4326245098.0,2544,1529177982.0,,Nucleus Vision,63147604.0,-0.28,-4.19,-28.45,0.0145964,2055990.0,143,NCASH,10000000000.0,nucleus-vision
165,1288862.0,467,1529177947.0,,BitcoinDark,62699150.0,0.03,-5.95,-30.98,48.6469,254946.0,144,BTCD,1288862.0,bitcoindark
1113,1017499234.0,2274,1529177975.0,,MediShares,62408926.0,0.02,6.13,-11.1,0.0613356,1034880.0,145,MDS,2000000000.0,medishares
188,64355352.0,576,1529177945.0,84000000.0,GameCredits,61964679.0,0.03,-4.65,-18.17,0.962852,497369.0,146,GAME,64355352.0,gamecredits
1077,2361679677.0,2235,1529177973.0,,Time New Bank,61728639.0,0.11,-3.16,-26.44,0.0261376,2685610.0,147,TNB,5541679677.0,time-new-bank
1299,921800000.0,2476,1529177981.0,,Ruff,61557896.0,-0.35,-1.36,-23.51,0.0667801,934376.0,148,RUFF,1840000000.0,ruff
1367,93196613.0,2545,1529177982.0,,Arcblock,60567174.0,-0.04,-4.48,-25.05,0.649886,15262600.0,149,ABT,186000000.0,arcblock
1060,617314171.0,2212,1529177973.0,,Quantstamp,60154611.0,-0.22,-3.01,-27.57,0.0974457,985205.0,150,QSP,976442388.0,quantstamp
920,1445976590.0,2043,1529177970.0,,Cindicator,59155625.0,0.67,-2.82,-25.63,0.0409105,367846.0,151,CND,2000000005.0,cindicator
993,756192535.0,2130,1529177970.0,,Enjin Coin,59096900.0,0.51,-0.27,-25.25,0.0781506,1424500.0,152,ENJ,1000000000.0,enjin-coin
796,10614760961.0,1886,1529177965.0,,Dent,59095028.0,0.41,-1.04,-30.05,0.00556725,1149480.0,153,DENT,100000000000.0,dent
1363,8057307580.0,2541,1529177982.0,,Storiqa,59068283.0,-0.63,-2.16,-13.53,0.00733102,1703170.0,154,STQ,11287544272.0,storiqa
736,62660371.0,1807,1529177965.0,,Santiment Network Token,58768159.0,0.67,2.15,-17.1,0.937884,1503600.0,155,SAN,83337000.0,santiment
1376,723440241.0,2554,1529177983.0,,Lympo,58438418.0,-0.03,1.76,-27.84,0.0807785,7824910.0,156,LYM,999999999.0,lympo
623,1104590.0,1659,1529177961.0,,Gnosis,57373841.0,-0.52,-1.94,-23.51,51.9413,243007.0,157,GNO,10000000.0,gnosis-gno
1460,945603600.0,2642,1529177985.0,,CyberVein,55982665.0,-0.18,0.9,-9.73,0.0592031,12032900.0,158,CVT,2147483648.0,cybervein
1115,761143950.0,2276,1529177975.0,999449694.0,Ignis,53214846.0,0.14,-1.35,-16.9,0.0699143,227879.0,159,IGNIS,999449694.0,ignis
1327,182940941.0,2505,1529177981.0,,Bluzelle,53096962.0,-0.09,-2.98,-28.55,0.290241,4068920.0,160,BLZ,500000000.0,bluzelle
107,70264564.0,258,1529177953.0,105000000.0,Groestlcoin,52957137.0,-0.5,-2.4,-20.33,0.753682,1467620.0,161,GRS,70264564.0,groestlcoin
1282,4750000000.0,2458,1529177981.0,,Odyssey,51639150.0,0.03,-1.65,-28.17,0.0108714,12517000.0,162,OCN,10000000000.0,odyssey
1385,49360680.0,2563,1529177982.0,,TrueUSD,49748655.0,0.11,0.0,0.6,1.00786,14369000.0,163,TUSD,49360680.0,trueusd
1374,514461473.0,2552,1529177982.0,,IHT Real Estate Protocol,49365614.0,-0.26,-4.61,-41.17,0.0959559,3829800.0,164,IHT,1000000000.0,iht-real-estate-protocol
154,6906847847.0,405,1529177946.0,8589869056.0,DigitalNote,49187048.0,0.93,2.19,-20.52,0.00712149,1451220.0,165,XDN,6906847847.0,digitalnote
1130,241663510.0,2291,1529177975.0,,Genaro Network,49096117.0,-0.18,-3.68,-23.51,0.203159,892054.0,166,GNX,675000000.0,genaro-network
1607,357431729.0,2840,1529177990.0,,QuarkChain,48724736.0,-0.22,-4.04,-4.3,0.136319,5940870.0,167,QKC,10000000000.0,quarkchain
723,25129243.0,1788,1529177963.0,,Metal,48571812.0,-0.18,0.58,-24.5,1.93288,2650560.0,169,MTL,66588888.0,metal
1370,205122243.0,2548,1529177983.0,,POA Network,48486386.0,0.15,-2.85,-26.95,0.236378,613830.0,170,POA,255614403.0,poa-network
671,359600000.0,1723,1529177961.0,,SONM,48160149.0,-2.79,-5.84,-24.24,0.133927,760717.0,170,SNM,444000000.0,sonm
55,44680325.0,99,1529177942.0,84000000.0,Vertcoin,48648831.0,0.15,-2.42,-27.12,1.08882,417351.0,172,VTC,44680325.0,vertcoin
1378,137958656.0,2556,1529177982.0,,Credits,48058450.0,0.07,6.55,-18.56,0.348354,655848.0,172,CS,249471071.0,credits
1273,79006577.0,2447,1529177980.0,,Crypterium,47964261.0,0.03,-0.49,-27.85,0.607092,1450610.0,173,CRPT,99983577.0,crypterium
1116,1413716694.0,2277,1529177974.0,,SmartMesh,47857562.0,0.05,-2.8,-29.63,0.0338523,489535.0,174,SMT,3141592653.0,smartmesh
1135,1218054044.0,2298,1529177976.0,,Dynamic Trading Rights,47695708.0,-1.82,-7.74,-20.38,0.0391573,11393.6,175,DTR,3750000000.0,dynamic-trading-rights
751,9009396.0,1826,1529177963.0,,Particl,47679434.0,1.12,-0.84,-30.75,5.29219,1604020.0,176,PART,9009396.0,particl
954,144590975.0,2081,1529177970.0,,Ambrosus,46952883.0,0.14,2.69,-17.62,0.324729,435505.0,177,AMB,361477438.0,amber
1003,677154514.0,2143,1529177971.0,,Streamr DATAcoin,46503789.0,0.27,-0.49,-28.55,0.0686753,711135.0,178,DATA,987154514.0,streamr-datacoin
1329,4604993287.0,2507,1529177981.0,,THEKEY,46395768.0,-0.05,-4.9,-29.44,0.0100751,357186.0,179,TKY,9795844687.0,thekey
1017,50168936.0,2161,1529177971.0,,Raiden Network Token,46311396.0,1.17,-1.27,-20.87,0.923109,1198400.0,180,RDN,100000000.0,raiden-network-token
758,259348201.0,1834,1529177965.0,,Pillar,46004221.0,0.08,-2.82,-22.69,0.177384,30116.3,181,PLR,800000000.0,pillar
1144,192119267.0,2309,1529177975.0,,SophiaTX,45943209.0,-0.08,5.3,-26.48,0.239139,483314.0,182,SPHTX,350000000.0,sophiatx
