,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
301,35256558594.0,1042,1529852050.0,,Siacoin,353665591.0,0.42,-9.3,-21.42,0.0100312,10001700.0,30,SC,35256558594.0,siacoin
743,1002499275.0,1866,1529852063.0,,Bytom,352035640.0,0.1,-12.52,-37.84,0.351158,49949800.0,31,BTM,1407000000.0,bytom
762,532213833.0,1896,1529852064.0,,0x,336977575.0,0.46,-11.16,-26.56,0.633162,7580540.0,32,ZRX,1000000000.0,0x
163,2636060000.0,463,1529852046.0,3600570502.0,BitShares,336614318.0,-0.3,-5.87,-20.98,0.127696,16133500.0,33,BTS,2636060000.0,bitshares
367,264543280.0,1230,1529852051.0,,Steem,332970045.0,0.04,-7.1,-23.42,1.25866,1428960.0,34,STEEM,281517374.0,steem
208,15054315539.0,693,1529852048.0,16555000000.0,Verge,332450472.0,0.72,-8.53,-21.38,0.0220834,5836770.0,35,XVG,15054315539.0,verge
319,11000000.0,1104,1529852051.0,,Augur,318433500.0,0.17,-5.12,-13.22,28.9485,1971200.0,36,REP,11000000.0,augur
502,618228.0,1518,1529852055.0,,Maker,309099048.0,-1.55,-5.77,-10.05,499.976,37467.6,37,MKR,1000000.0,maker
533,133248289.0,1567,1529852057.0,133248290.0,Nano,295098324.0,0.58,-11.82,-19.04,2.21465,7397600.0,38,NANO,133248289.0,nano
41,115004231588.0,74,1529852048.0,,Dogecoin,285922371.0,-1.79,-5.06,-14.21,0.00248619,8329290.0,39,DOGE,115004231588.0,dogecoin
1024,153756875.0,2222,1529852071.0,210000000.0,Bitcoin Diamond,277791008.0,1.05,-1.72,-24.03,1.80669,1913200.0,40,BCD,156756875.0,bitcoin-diamond
860,360627631.0,2021,1529852068.0,1000000000.0,RChain,266455134.0,-2.25,-9.18,-28.22,0.738865,290394.0,41,RHOC,870663574.0,rchain
387,100000000.0,1274,1529852053.0,,Waves,256194000.0,-0.18,-11.69,-25.54,2.56194,20994500.0,42,WAVES,100000000.0,waves
613,1000000000.0,1697,1529852061.0,,Basic Attention Token,247437000.0,0.02,-8.56,3.77,0.247437,3675070.0,43,BAT,1500000000.0,basic-attention-token
1349,20469753.0,2575,1529852081.0,21000000.0,Bitcoin Private,234556763.0,-0.18,-2.98,-24.49,11.4587,221655.0,44,BTCP,20469753.0,bitcoin-private
464,839242000.0,1455,1529852054.0,,Golem,231832210.0,0.05,-10.03,-27.37,0.27624,4384780.0,45,GNT,1000000000.0,golem-network-tokens
1380,106152493.0,2606,1529852083.0,,Wanchain,230566399.0,-0.01,-13.69,-26.57,2.17203,4579350.0,46,WAN,210000000.0,wanchain
416,98907966.0,1343,1529852053.0,,Stratis,220677520.0,0.15,-9.67,-27.02,2.23114,3131530.0,47,STRAT,98907966.0,stratis
784,31144099.0,1925,1529852064.0,100000000.0,Waltonchain,202766151.0,-0.45,-2.56,-22.62,6.51058,5217750.0,48,WTC,70000000.0,waltonchain
916,90730576.0,2087,1529852068.0,,KuCoin Shares,192190043.0,-0.38,-13.34,-15.67,2.11825,1516080.0,50,KCS,180730576.0,kucoin-shares
768,43148914.0,1903,1529852064.0,84000000.0,Hshare,191472442.0,0.61,-7.14,-21.63,4.43748,22567000.0,51,HSR,43148914.0,hshare
58,10434360583.0,109,1529852043.0,21000000000.0,DigiByte,192245790.0,0.29,-14.42,-33.21,0.0184243,2816730.0,51,DGB,10434360583.0,digibyte
366,2000000.0,1229,1529852052.0,,DigixDAO,189641200.0,0.7,-6.06,-15.78,94.8206,1090780.0,53,DGD,2000000.0,digixdao
772,45500000.0,1908,1529852064.0,100000000.0,Nebulas,188979700.0,-0.36,-7.72,-24.61,4.1534,29230100.0,53,NAS,100000000.0,nebulas-token
662,3470483788.0,1759,1529852061.0,,Status,186724174.0,-0.4,-10.48,-28.11,0.0538035,7397110.0,54,SNT,6804870174.0,status
1277,50000200.0,2502,1529852080.0,,Huobi Token,182409730.0,-0.36,-11.41,-16.55,3.64818,116679000.0,55,HT,500000000.0,huobi-token
687,37004027.0,1789,1529852061.0,53252246.0,Populous,182330682.0,-1.04,-14.21,-39.06,4.92732,6060840.0,56,PPT,53252246.0,populous
1187,8400000000.0,2405,1529852077.0,,IOST,180859560.0,1.36,-7.32,-20.39,0.0215309,32502800.0,57,IOST,21000000000.0,iostoken
790,572074043.0,1934,1529852065.0,,Loopring,175376163.0,-0.7,-3.39,-17.42,0.306562,5736260.0,58,LRC,1374956262.0,loopring
897,167480575.0,2062,1529852068.0,,Aion,174186497.0,-0.29,-7.68,-29.42,1.04004,1897330.0,59,AION,465934587.0,aion
504,104253997.0,1521,1529852058.0,,Komodo,161836607.0,-0.26,-8.6,-19.43,1.55233,470427.0,60,KMD,104253997.0,komodo
655,60000000.0,1750,1529852061.0,100000000.0,GXChain,157857000.0,-0.85,-6.5,-20.53,2.63095,14394600.0,61,GXS,100000000.0,gxchain
865,45336537.0,2027,1529852068.0,210000000.0,Cryptonex,152920138.0,-0.24,-5.98,-10.81,3.373,1335640.0,62,CNX,106774162.0,cryptonex
638,50263249.0,1727,1529852060.0,,Bancor,145654852.0,-0.32,-6.28,-12.98,2.89784,5693950.0,63,BNT,75695750.0,bancor
62,28808713174.0,118,1529852046.0,,ReddCoin,145276291.0,-1.64,-8.72,-7.77,0.00504279,1702340.0,64,RDD,28808713174.0,reddcoin
1185,35897055.0,2403,1529852077.0,,MOAC,136230758.0,-0.3,-4.25,-13.19,3.79504,154738.0,65,MOAC,56483386.0,moac
408,998999495.0,1320,1529852052.0,998999495.0,Ardor,134725072.0,2.57,-8.85,-25.89,0.13486,1289350.0,66,ARDR,998999495.0,ardor
543,103409034.0,1586,1529852058.0,,Ark,133952960.0,0.22,-7.24,-18.88,1.29537,471918.0,67,ARK,134659034.0,ark
118,452552412.0,291,1529852044.0,,MaidSafeCoin,133549122.0,0.02,-8.41,-11.46,0.295102,2291840.0,68,MAID,452552412.0,maidsafecoin
97,60389600.0,213,1529852048.0,,MonaCoin,124771556.0,-0.39,-10.51,-23.02,2.06611,1020710.0,69,MONA,60389600.0,monacoin
1092,250000000.0,2299,1529852075.0,1000000000.0,aelf,120690750.0,0.72,-8.36,-30.95,0.482763,9878900.0,70,ELF,280000000.0,aelf
748,325226613094.0,1876,1529852063.0,8000000000000.0,Dentacoin,116172247.0,0.43,-4.93,-15.39,0.000357204,52765.4,71,DCN,1963173416169.0,dentacoin
660,5010848189.0,1757,1529852061.0,,FunFair,114826593.0,0.26,-4.86,-7.57,0.0229156,1927740.0,72,FUN,10999873621.0,funfair
1359,788839397.0,2585,1529852084.0,,Centrality,108500126.0,-5.87,-17.35,23.43,0.137544,113791.0,73,CENNZ,1200000000.0,centrality
1382,306507021.0,2608,1529852082.0,,Mithril,107119606.0,0.19,-7.17,-21.96,0.349485,29685700.0,74,MITH,1000000000.0,mithril
880,74836171.0,2044,1529852068.0,,Enigma,104794587.0,2.07,-3.01,-0.7,1.40032,3201560.0,75,ENG,150000000.0,enigma-project
1098,104342466.0,2307,1529852074.0,,Bibox Token,104692013.0,0.24,-10.76,-16.38,1.00335,39274600.0,76,BIX,269944749.0,bibox-token
827,134132697.0,1982,1529852066.0,,Kyber Network,103877323.0,-0.14,-4.57,-21.77,0.774437,4078930.0,77,KNC,215625349.0,kyber-network
683,10128375.0,1785,1529852063.0,100000000.0,Gas,102647030.0,-0.67,-10.06,-23.67,10.1346,4058730.0,78,GAS,17190378.0,gas
343,56566267.0,1169,1529852052.0,,PIVX,102417186.0,0.09,-9.82,-32.56,1.81057,787630.0,78,PIVX,56566267.0,pivx
1365,19519624544.0,2591,1529852082.0,,Dropil,102325385.0,0.99,-4.04,-12.04,0.00524218,317043.0,80,DROP,30000000000.0,dropil
624,2036645.0,1710,1529852060.0,,Veritaseum,101916793.0,0.9,-6.36,-24.13,50.0415,1142730.0,81,VERI,100000000.0,veritaseum
814,1050141509.0,1966,1529852066.0,,Decentraland,101552464.0,-0.27,2.17,-9.48,0.0967036,6750350.0,82,MANA,2644403343.0,decentraland
182,41927014.0,558,1529852048.0,,Emercoin,100545592.0,-0.08,-5.02,-8.42,2.39811,2344080.0,83,EMC,41927014.0,emercoin
1132,175400000.0,2346,1529852075.0,,WaykiChain,96293372.0,12.19,36.05,-32.01,0.548993,19180600.0,84,WICC,210000000.0,waykichain
1268,5226101.0,2492,1529852079.0,,Elastos,96115311.0,0.57,-12.04,-36.86,18.3914,6115250.0,85,ELA,33661924.0,elastos
177,535764630.0,541,1529852045.0,888000000.0,Syscoin,95382177.0,0.65,-7.76,-19.2,0.17803,478782.0,86,SYS,535764630.0,syscoin
1305,29684331.0,2530,1529852080.0,,Fusion,93586682.0,0.07,-8.23,-28.92,3.15273,4260530.0,87,FSN,57344000.0,fusion
1043,692459959.0,2246,1529852073.0,,CyberMiles,91991228.0,0.77,-10.31,-38.27,0.132847,15057000.0,88,CMT,1000000000.0,cybermiles
34,998999942.0,66,1529852042.0,1000000000.0,Nxt,91163240.0,0.07,-7.66,-20.44,0.0912545,2190420.0,89,NXT,998999942.0,nxt
837,756097560976.0,1993,1529852066.0,,Kin,91200488.0,1.79,-9.37,-17.99,0.00012062,654019.0,89,KIN,10000000000000.0,kin
1362,603680216.0,2588,1529852083.0,,Loom Network,90912430.0,2.81,5.69,-30.73,0.150597,6709070.0,91,LOOM,1000000000.0,loom-network
707,76853089.0,1817,1529852062.0,,Ethos,85172436.0,0.04,-12.63,-35.33,1.10825,2222550.0,92,ETHOS,222295208.0,ethos
1479,288865393.0,2711,1529852086.0,,Docademic,84460486.0,0.25,-7.38,-1.31,0.292387,1131770.0,93,MTC,850000000.0,docademic
314,8745102.0,1087,1529852051.0,,Factom,84363037.0,-0.48,-6.54,-11.2,9.64689,149657.0,94,FCT,8745102.0,factom
1017,350000000.0,2213,1529852071.0,,QASH,82252800.0,-0.63,-9.56,-26.79,0.235008,1515240.0,95,QASH,1000000000.0,qash
1379,629990099.0,2605,1529852083.0,,BnkToTheFuture,80906479.0,-1.18,1.44,-15.21,0.128425,2175880.0,96,BFT,1000000000.0,bnktothefuture
1271,276420107.0,2496,1529852080.0,,Polymath,80235635.0,0.62,-8.42,-26.14,0.290267,3481680.0,97,POLY,1000000000.0,polymath-network
447,5038205.0,1414,1529852054.0,21400000.0,ZCoin,79528573.0,0.31,-9.04,-19.54,15.7851,676578.0,98,XZC,5038205.0,zcoin
1209,300056960.0,2428,1529852078.0,,Scry.info,78665633.0,-0.78,-18.86,-26.15,0.262169,2917470.0,99,DDD,1000000000.0,scryinfo
1123,761444190.0,2336,1529852075.0,,Game.com,76623367.0,-1.45,-14.28,-26.65,0.100629,11652300.0,100,GTC,2000000000.0,game
921,40000000.0,2092,1529852069.0,,Nuls,76325200.0,1.56,-11.11,-27.08,1.90813,2016040.0,101,NULS,40000000.0,nuls
1409,149792458.0,2638,1529852084.0,,Cortex,75926502.0,0.3,-10.19,-34.11,0.506878,15571900.0,102,CTXC,299792458.0,cortex
829,383021000.0,1984,1529852066.0,,Substratum,75133016.0,-0.14,-10.5,-27.85,0.196159,1062330.0,103,SUB,472000000.0,substratum
1198,663902689.0,2416,1529852077.0,,Theta Token,74682413.0,-0.45,-8.67,-30.2,0.11249,8725220.0,104,THETA,1000000000.0,theta-token
713,1051901521.0,1828,1529852062.0,5000000000.0,SmartCash,74509025.0,4.05,-9.06,-3.35,0.0708327,3080820.0,105,SMART,1652945800.0,smartcash
1000,68428768.0,2191,1529852073.0,,Paypex,73740894.0,-0.48,-7.26,-5.49,1.07763,23821.6,106,PAYX,150000000.0,paypex
1338,72892045.0,2563,1529852081.0,,TrueUSD,73427801.0,0.16,0.68,-0.03,1.00735,23533100.0,107,TUSD,72892045.0,trueusd
1040,238421940.0,2243,1529852072.0,,Dragonchain,72744918.0,-5.16,-16.16,-31.36,0.30511,700086.0,108,DRGN,433494437.0,dragonchain
485,645946.0,1492,1529852057.0,,Byteball Bytes,72467391.0,1.79,-3.53,-16.99,112.188,50897.5,109,GBYTE,1000000.0,byteball
675,15793831.0,1776,1529852061.0,,Monaco,72001075.0,0.15,-4.69,-12.55,4.55881,6082160.0,110,MCO,31587682.0,monaco
213,5203511.0,707,1529852046.0,,Blocknet,70653789.0,-1.41,-9.71,-27.04,13.5781,72260.8,111,BLOCK,5203511.0,blocknet
1090,4494161945.0,2297,1529852074.0,,Storm,70484189.0,-0.11,-10.1,-27.41,0.0156835,6652540.0,112,STORM,10000000000.0,storm
952,373406633.0,2132,1529852070.0,,Power Ledger,70322178.0,-0.65,-9.72,-26.78,0.188326,1009270.0,113,POWR,1000000000.0,power-ledger
229,57948988.0,789,1529852047.0,,Nexus,68186256.0,1.63,-10.39,-20.56,1.17666,1866780.0,114,NXS,57948988.0,nexus
1093,638089318.0,2300,1529852074.0,,WAX,67842932.0,0.58,-7.38,-11.52,0.106322,945015.0,115,WAX,1850000000.0,wax
956,7256745989.0,2137,1529852070.0,21000000000.0,Electroneum,67581858.0,0.19,-9.4,-30.56,0.00931297,523688.0,116,ETN,7256745989.0,electroneum
614,4130638.0,1698,1529852060.0,21000000.0,ZenCash,64416466.0,0.19,-10.55,-19.11,15.5948,371646.0,117,ZEN,4130638.0,zencash
1415,660755177.0,2644,1529852083.0,,eosDAC,63016552.0,-0.59,-11.99,-33.75,0.0953705,785434.0,118,EOSDAC,1200000000.0,eosdac
954,186450000.0,2135,1529852070.0,484450000.0,Revain,62369389.0,-0.2,-8.64,-10.32,0.33451,5030770.0,119,R,484450000.0,revain
575,80070793.0,1637,1529852058.0,,iExec RLC,62332150.0,-0.45,-10.76,-26.51,0.778463,1030510.0,120,RLC,86999785.0,rlc
1084,533786482.0,2289,1529852073.0,,Gifto,61515689.0,-0.71,-10.06,-28.47,0.115244,2755270.0,121,GTO,1000000000.0,gifto
1107,1500000000.0,2316,1529852074.0,10000000000.0,DeepBrain Chain,61381050.0,0.16,-8.02,-26.58,0.0409207,798436.0,122,DBC,10000000000.0,deepbrain-chain
822,350000000.0,1975,1529852065.0,,ChainLink,61261550.0,-1.47,-6.53,-18.84,0.175033,435406.0,123,LINK,1000000000.0,chainlink
164,1288862.0,467,1529852045.0,,BitcoinDark,60036103.0,0.61,-5.86,-3.74,46.5807,149321.0,124,BTCD,1288862.0,bitcoindark
1465,560000010.0,2694,1529852086.0,,Nexo,59871841.0,0.4,1.12,-21.48,0.106914,1020120.0,125,NEXO,1000000000.0,nexo
1205,539673260.0,2424,1529852077.0,,SingularityNET,58642515.0,5.53,4.78,-12.24,0.108663,2379800.0,126,AGI,1000000000.0,singularitynet
635,359600000.0,1723,1529852060.0,,SONM,58385735.0,0.45,-5.29,3.81,0.162363,1764340.0,127,SNM,444000000.0,sonm
445,99156976.0,1408,1529852054.0,,Iconomi,57697362.0,-0.43,-9.01,-16.31,0.581879,252682.0,128,ICN,99156976.0,iconomi
671,135787539.0,1772,1529852061.0,,Storj,57492715.0,-0.17,-11.32,-26.0,0.423402,1662950.0,129,STORJ,424999998.0,storj
960,677154514.0,2143,1529852070.0,,Streamr DATAcoin,57365551.0,-0.06,-6.83,23.02,0.0847156,2245280.0,130,DATA,987154514.0,streamr-datacoin
1250,150000000.0,2474,1529852079.0,1000000000.0,Matrix AI Network,57059400.0,-1.67,-10.59,-22.94,0.380396,3227560.0,131,MAN,250000000.0,matrix-ai-network
840,59131342.0,1996,1529852066.0,,SALT,56533998.0,-0.95,-12.87,-20.19,0.956075,1735260.0,132,SALT,120000000.0,salt
706,342699966.0,1816,1529852063.0,,Civic,54621919.0,0.96,-7.55,-21.4,0.159387,4669850.0,133,CVC,1000000000.0,civic
1249,864026846.0,2473,1529852079.0,,All Sports,53819455.0,9.75,32.93,-44.67,0.0622891,23479600.0,134,SOC,1500000000.0,all-sports
1131,29702632.0,2345,1529852075.0,,High Performance Blockchain,53158800.0,0.28,-5.7,-24.97,1.7897,5654810.0,135,HPB,100000000.0,high-performance-blockchain
905,697341644.0,2071,1529852068.0,,Request Network,52806335.0,0.56,-6.08,-30.26,0.0757252,552494.0,136,REQ,999991408.0,request-network
661,109200361.0,1758,1529852061.0,,TenX,52754148.0,-0.14,-8.07,-21.36,0.483095,2806490.0,137,PAY,205218256.0,tenx
1319,4347245098.0,2544,1529852080.0,,Nucleus Vision,51760908.0,0.35,-10.51,-18.67,0.0119066,1758950.0,138,NCASH,10000000000.0,nucleus-vision
779,532098876.0,1918,1529852064.0,1000000000.0,Achain,51335516.0,-1.26,-7.8,-31.98,0.0964774,10103400.0,139,ACT,1000000000.0,achain
600,28209823.0,1680,1529852059.0,,Aragon,50733109.0,0.22,-5.68,-20.41,1.79842,165422.0,140,ANT,39609524.0,aragon
1453,133214575156.0,2682,1529852085.0,,Holo,50258795.0,-1.36,-13.47,-37.95,0.000377277,1400820.0,141,HOT,177619433541.0,holo
558,93355331.0,1609,1529852058.0,,Asch,50253081.0,0.95,-10.02,-26.62,0.538299,4957610.0,142,XAS,114855331.0,asch
1069,1017499234.0,2274,1529852073.0,,MediShares,50078769.0,0.56,-3.01,-19.72,0.0492175,751876.0,143,MDS,2000000000.0,medishares
1413,1029014424.0,2642,1529852083.0,,CyberVein,49196974.0,-2.44,-9.05,-20.37,0.0478098,5303240.0,144,CVT,2147483648.0,cybervein
1033,2361679677.0,2235,1529852072.0,,Time New Bank,48127489.0,-0.12,-14.03,-21.55,0.0203785,2630670.0,145,TNB,5541679677.0,time-new-bank
587,1104590.0,1659,1529852058.0,,Gnosis,48039282.0,-0.36,-7.85,-16.33,43.4906,595266.0,146,GNO,10000000.0,gnosis-gno
564,9000000.0,1619,1529852058.0,100000000.0,Skycoin,48008250.0,-0.35,-13.57,-47.89,5.33425,2775600.0,147,SKY,25000000.0,skycoin
1072,1413716694.0,2277,1529852074.0,,SmartMesh,47701346.0,-0.05,5.97,0.46,0.0337418,1703450.0,148,SMT,3141592653.0,smartmesh
698,62660371.0,1807,1529852062.0,,Santiment Network Token,47689680.0,-0.45,-6.5,-18.43,0.761082,1791440.0,149,SAN,83337000.0,santiment
1176,498473628.0,2392,1529852077.0,,Bottos,47611061.0,-0.1,-4.15,-27.62,0.0955137,1523490.0,150,BTO,1000000000.0,bottos
1252,921800000.0,2476,1529852079.0,,Ruff,47006454.0,0.11,-7.55,-22.94,0.0509942,1895140.0,151,RUFF,1840000000.0,ruff
805,13256122.0,1955,1529852065.0,,Neblio,46747714.0,-0.22,-8.51,-27.83,3.5265,2393890.0,152,NEBL,13996974.0,neblio
1095,103244553.0,2304,1529852074.0,,DEW,45272427.0,-0.49,-2.92,-13.29,0.438497,738.315,153,DEW,200000000.0,dew
1320,93196613.0,2545,1529852081.0,,Arcblock,44944160.0,-0.53,-8.11,-25.41,0.482251,8439970.0,154,ABT,186000000.0,arcblock
1230,450000000.0,2453,1529852078.0,,EDUCare,44364465.0,0.27,-5.13,-11.57,0.0985877,4300140.0,155,EKT,1000000000.0,educare
879,1445976590.0,2043,1529852067.0,,Cindicator,44259608.0,-0.74,-8.74,-25.09,0.0306088,336536.0,156,CND,2000000005.0,cindicator
1471,18326892.0,2702,1529852085.0,22300000.0,Bitcoin Interest,44178988.0,-4.73,-8.36,-35.89,2.41061,102758.0,157,BCI,18326892.0,bitcoin-interest
1099,43036120.0,2308,1529852074.0,,Dai,42820552.0,-0.53,-0.8,-0.76,0.994991,1348900.0,158,DAI,43036120.0,dai
185,64355352.0,576,1529852045.0,84000000.0,GameCredits,41589196.0,-1.11,-11.22,-28.94,0.646243,282544.0,159,GAME,64355352.0,gamecredits
1234,46448735.0,2457,1529852078.0,,True Chain,41381132.0,1.07,-12.02,-38.03,0.890899,59791700.0,160,TRUE,100000000.0,true-chain
1091,1218054044.0,2298,1529852073.0,,Dynamic Trading Rights,41215660.0,-0.14,-5.52,-14.57,0.0338373,6275.11,161,DTR,3750000000.0,dynamic-trading-rights
1226,79056577.0,2447,1529852079.0,,Crypterium,40523848.0,0.59,-4.84,-15.88,0.512593,1285560.0,162,CRPT,99983577.0,crypterium
153,6906847847.0,405,1529852044.0,8589869056.0,DigitalNote,40144326.0,0.93,-7.12,-17.33,0.00581225,976205.0,163,XDN,6906847847.0,digitalnote
951,756192535.0,2130,1529852072.0,,Enjin Coin,39751529.0,0.8,-3.99,-31.98,0.052568,1620070.0,164,ENJ,1000000000.0,enjin-coin
1331,137958656.0,2556,1529852081.0,,Credits,39295730.0,-0.36,-9.21,-16.62,0.284837,2079050.0,165,CS,249471071.0,credits
1223,39714631.0,2444,1529852078.0,,CRYPTO20,39238612.0,-0.05,-3.62,-13.32,0.988014,44796.8,166,C20,40656082.0,c20
107,70317944.0,258,1529852049.0,105000000.0,Groestlcoin,39115622.0,0.09,-11.31,-25.44,0.556268,1703850.0,167,GRS,70317944.0,groestlcoin
55,44792200.0,99,1529852043.0,84000000.0,Vertcoin,39045719.0,-0.3,-5.66,-18.72,0.871708,382745.0,168,VTC,44792200.0,vertcoin
1280,182940941.0,2505,1529852080.0,,Bluzelle,38574744.0,-0.14,-6.93,-27.38,0.210859,20490700.0,169,BLZ,500000000.0,bluzelle
1016,617314171.0,2212,1529852072.0,,Quantstamp,38284220.0,0.16,-10.85,-36.02,0.0620174,703820.0,170,QSP,976442388.0,quantstamp
1071,761143950.0,2276,1529852074.0,999449694.0,Ignis,37996078.0,-0.42,-11.39,-28.53,0.0499197,262840.0,171,IGNIS,999449694.0,ignis
756,10614760961.0,1886,1529852064.0,,Dent,37929088.0,-4.3,-20.02,-36.89,0.00357324,1205640.0,172,DENT,100000000000.0,dent
974,50168936.0,2161,1529852071.0,,Raiden Network Token,37901728.0,-0.48,-0.56,-15.51,0.755482,805203.0,173,RDN,100000000.0,raiden-network-token
924,445898741.0,2095,1529852068.0,,BOScoin,37837852.0,-0.07,-5.13,-22.43,0.0848575,40206.2,174,BOS,500000000.0,boscoin
712,9018368.0,1826,1529852062.0,,Particl,37676846.0,-1.01,-5.3,-19.27,4.17779,496659.0,175,PART,9018368.0,particl
1282,4704993287.0,2507,1529852081.0,,THEKEY,37635241.0,3.2,-7.66,-19.77,0.007999,328589.0,176,TKY,9795844687.0,thekey
1316,8025845771.0,2541,1529852080.0,,Storiqa,37371468.0,-0.46,-11.34,-36.81,0.00465639,955139.0,177,STQ,11287544272.0,storiqa
718,259348201.0,1834,1529852062.0,,Pillar,37319947.0,-2.66,-10.05,-16.54,0.143899,35253.8,178,PLR,800000000.0,pillar
1404,68376047.0,2633,1529852085.0,,Stakenet,36311784.0,-0.56,-6.57,-8.59,0.53106,150873.0,179,XSN,78730804.0,stakenet
1402,177682511.0,2631,1529852083.0,,ODEM,36079145.0,-1.16,-2.57,0.78,0.203054,424125.0,180,ODE,268946131.0,odem
1086,241663510.0,2291,1529852074.0,,Genaro Network,35979588.0,0.27,-7.49,-26.05,0.148883,807526.0,181,GNX,675000000.0,genaro-network
4,24823365.0,5,1529852042.0,,Peercoin,35744902.0,0.3,-2.12,-9.25,1.43997,590947.0,182,PPC,24823365.0,peercoin
