,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
687,37004027.0,1789,1530123258.0,53252246.0,Populous,225879611.0,0.6,8.05,-20.63,6.10419,6222260.0,47,PPT,53252246.0,populous
1380,106152493.0,2606,1530123272.0,,Wanchain,223363952.0,-0.44,-7.0,-29.87,2.10418,4109250.0,48,WAN,210000000.0,wanchain
613,1000000000.0,1697,1530123256.0,,Basic Attention Token,222422000.0,0.98,-5.63,-13.79,0.222422,1710320.0,49,BAT,1500000000.0,basic-attention-token
1349,20472578.0,2575,1530123271.0,21000000.0,Bitcoin Private,219160997.0,-0.29,-6.7,-29.32,10.7051,317701.0,50,BTCP,20472578.0,bitcoin-private
768,43161610.0,1903,1530123259.0,84000000.0,Hshare,205561482.0,1.11,2.46,-17.0,4.7626,24283700.0,51,HSR,43161610.0,hshare
662,3470483788.0,1759,1530123258.0,,Status,196771919.0,-0.17,3.43,-22.94,0.0566987,6544570.0,52,SNT,6804870174.0,status
1277,50000200.0,2502,1530123270.0,,Huobi Token,195484282.0,0.02,0.98,-22.44,3.90967,62880300.0,53,HT,500000000.0,huobi-token
916,90730576.0,2087,1530123263.0,,KuCoin Shares,192673637.0,0.16,-3.12,-16.85,2.12358,1003270.0,54,KCS,180730576.0,kucoin-shares
1187,8400000000.0,2405,1530123268.0,,IOST,191759400.0,0.56,-0.67,-28.02,0.0228285,20395000.0,55,IOST,21000000000.0,iostoken
366,2000000.0,1229,1530123250.0,,DigixDAO,189898400.0,2.32,2.94,-18.47,94.9492,585341.0,56,DGD,2000000.0,digixdao
784,31144099.0,1925,1530123260.0,100000000.0,Waltonchain,187618907.0,0.25,-4.37,-29.07,6.02422,4809980.0,57,WTC,70000000.0,waltonchain
790,572074043.0,1934,1530123260.0,,Loopring,186452088.0,-0.72,0.52,-13.19,0.325923,4993440.0,58,LRC,1374956262.0,loopring
897,167480575.0,2062,1530123262.0,,Aion,170098296.0,0.25,-2.7,-25.42,1.01563,2483940.0,59,AION,465934587.0,aion
504,104254000.0,1521,1530123253.0,,Komodo,164546173.0,0.14,-0.58,-16.03,1.57832,407882.0,60,KMD,104254000.0,komodo
865,45340859.0,2027,1530123264.0,210000000.0,Cryptonex,157773040.0,-1.1,-2.45,-10.62,3.47971,1583650.0,61,CNX,106778485.0,cryptonex
655,60000000.0,1750,1530123257.0,100000000.0,GXChain,148264200.0,0.07,-0.86,-20.89,2.47107,9650920.0,62,GXS,100000000.0,gxchain
638,50275405.0,1727,1530123257.0,,Bancor,142885216.0,0.02,-1.79,-19.79,2.84205,5781690.0,63,BNT,75707907.0,bancor
118,452552412.0,291,1530123244.0,,MaidSafeCoin,139704287.0,0.91,3.3,-15.81,0.308703,2455650.0,64,MAID,452552412.0,maidsafecoin
1092,250000000.0,2299,1530123267.0,1000000000.0,aelf,138088250.0,1.49,3.04,-19.21,0.552353,13465200.0,65,ELF,280000000.0,aelf
408,998999495.0,1320,1530123251.0,998999495.0,Ardor,136264530.0,0.65,-3.9,-23.32,0.136401,927174.0,66,ARDR,998999495.0,ardor
1185,35897055.0,2403,1530123268.0,,MOAC,134976874.0,0.09,1.43,-19.11,3.76011,170801.0,67,MOAC,56483386.0,moac
62,28808713174.0,118,1530123243.0,,ReddCoin,134267905.0,-0.6,-2.71,-24.76,0.00466067,1431410.0,68,RDD,28808713174.0,reddcoin
543,103476600.0,1586,1530123255.0,,Ark,132348641.0,0.39,-4.0,-18.23,1.27902,484003.0,69,ARK,134726600.0,ark
97,60461275.0,213,1530123243.0,,MonaCoin,128266176.0,-0.25,-2.39,-20.86,2.12146,517786.0,70,MONA,60461275.0,monacoin
1359,789800407.0,2585,1530123272.0,,Centrality,124296419.0,-0.4,3.16,51.26,0.157377,250747.0,71,CENNZ,1200000000.0,centrality
748,325226613094.0,1876,1530123259.0,8000000000000.0,Dentacoin,117838708.0,0.27,-4.31,-19.43,0.000362328,42213.9,72,DCN,1963173416169.0,dentacoin
660,5010848189.0,1757,1530123257.0,,FunFair,116213596.0,-1.55,0.02,-6.03,0.0231924,896298.0,73,FUN,10999873621.0,funfair
1409,149792458.0,2638,1530123273.0,,Cortex,115485042.0,-0.54,-5.24,-2.63,0.770967,25725300.0,74,CTXC,299792458.0,cortex
1382,306558608.0,2608,1530123272.0,,Mithril,114314785.0,0.27,0.92,-14.94,0.372897,24404800.0,75,MITH,1000000000.0,mithril
1365,19736617038.0,2591,1530123272.0,,Dropil,110596305.0,0.11,-3.2,-7.25,0.00560361,445133.0,76,DROP,30000000000.0,dropil
827,134132697.0,1982,1530123262.0,,Kyber Network,110478932.0,0.31,-1.64,-16.58,0.823654,5267930.0,77,KNC,215625349.0,kyber-network
880,74836171.0,2044,1530123264.0,,Enigma,107481954.0,0.34,-3.28,-10.39,1.43623,2054250.0,78,ENG,150000000.0,enigma-project
1198,663902689.0,2416,1530123268.0,,Theta Token,107325845.0,-0.3,-3.01,8.55,0.161659,25312100.0,79,THETA,1000000000.0,theta-token
343,56589769.0,1169,1530123250.0,,PIVX,106897508.0,0.33,0.68,-24.4,1.88899,892680.0,80,PIVX,56589769.0,pivx
1268,5226099.0,2492,1530123270.0,,Elastos,104036484.0,1.13,-0.79,-29.4,19.9071,3890700.0,81,ELA,33673285.0,elastos
837,756097560976.0,1993,1530123262.0,,Kin,102284122.0,1.59,5.97,-9.59,0.000135279,533336.0,82,KIN,10000000000000.0,kin
182,41936608.0,558,1530123245.0,,Emercoin,101709274.0,0.07,1.21,-12.27,2.42531,2049600.0,83,EMC,41936608.0,emercoin
675,15793831.0,1776,1530123258.0,,Monaco,100512889.0,6.39,21.83,23.88,6.36406,19523900.0,84,MCO,31587682.0,monaco
683,10128375.0,1785,1530123258.0,100000000.0,Gas,100335026.0,-0.04,-2.22,-27.08,9.90633,3538830.0,85,GAS,17190378.0,gas
814,1050141509.0,1966,1530123260.0,,Decentraland,97238693.0,-0.36,-3.24,-12.31,0.0925958,6496370.0,86,MANA,2644403343.0,decentraland
1043,692460729.0,2246,1530123266.0,,CyberMiles,96121166.0,0.55,-3.46,-33.25,0.138811,10682400.0,87,CMT,1000000000.0,cybermiles
1098,104342466.0,2307,1530123266.0,,Bibox Token,96072595.0,0.38,-9.3,-33.08,0.920743,45947300.0,88,BIX,269944749.0,bibox-token
34,998999942.0,66,1530123256.0,1000000000.0,Nxt,94662038.0,-0.46,-1.73,-16.17,0.0947568,3208930.0,88,NXT,998999942.0,nxt
1305,29684331.0,2530,1530123271.0,,Fusion,92720196.0,1.67,1.38,-22.99,3.12354,5061210.0,91,FSN,57344000.0,fusion
177,535913637.0,541,1530123245.0,888000000.0,Syscoin,92171251.0,-0.09,-7.17,-24.62,0.171989,638317.0,92,SYS,535913637.0,syscoin
1132,168400000.0,2346,1530123267.0,,WaykiChain,93401881.0,1.46,-3.57,-20.46,0.554643,7708940.0,92,WICC,210000000.0,waykichain
624,2036645.0,1710,1530123256.0,,Veritaseum,89654151.0,0.06,-5.42,-27.33,44.0205,463498.0,93,VERI,100000000.0,veritaseum
707,76853089.0,1817,1530123259.0,,Ethos,88673863.0,-0.33,-5.58,-25.29,1.15381,2139330.0,94,ETHOS,222295208.0,ethos
1362,604677550.0,2588,1530123272.0,,Loom Network,87293670.0,-0.78,-1.69,-23.49,0.144364,1165480.0,95,LOOM,1000000000.0,loom-network
1209,300056960.0,2428,1530123269.0,,Scry.info,82206605.0,-0.17,2.09,-28.76,0.27397,1111280.0,96,DDD,1000000000.0,scryinfo
314,8745102.0,1087,1530123248.0,,Factom,81058525.0,0.64,0.38,-21.19,9.26902,132236.0,97,FCT,8745102.0,factom
1338,80123627.0,2563,1530123271.0,,TrueUSD,80119461.0,0.09,1.63,-0.42,0.999948,14859200.0,98,TUSD,80123627.0,trueusd
921,40000000.0,2092,1530123263.0,,Nuls,79346000.0,0.4,0.58,-26.41,1.98365,1280830.0,99,NULS,40000000.0,nuls
1017,350000000.0,2213,1530123266.0,,QASH,78864800.0,0.41,-3.9,-33.16,0.225328,769352.0,100,QASH,1000000000.0,qash
1480,288865393.0,2711,1530123273.0,,Docademic,76146073.0,-2.33,-4.19,-21.57,0.263604,713414.0,101,MTC,850000000.0,docademic
1271,276420107.0,2496,1530123270.0,,Polymath,75507193.0,1.45,-2.45,-26.27,0.273161,3952850.0,102,POLY,1000000000.0,polymath-network
829,383021000.0,1984,1530123260.0,,Substratum,74873328.0,0.29,-4.65,-31.38,0.195481,934936.0,103,SUB,472000000.0,substratum
1123,761444190.0,2336,1530123267.0,,Game.com,74503811.0,-0.25,-2.62,-22.76,0.0978454,2408860.0,104,GTC,2000000000.0,game
447,5059259.0,1414,1530123252.0,21400000.0,ZCoin,74035165.0,-0.18,-8.31,-26.55,14.6336,1193790.0,105,XZC,5059259.0,zcoin
713,1053773052.0,1828,1530123259.0,5000000000.0,SmartCash,72346578.0,0.13,1.25,-10.66,0.0686548,2144400.0,106,SMART,1654817331.0,smartcash
952,373406643.0,2132,1530123263.0,,Power Ledger,71955087.0,-0.76,-2.42,-25.86,0.192699,1065630.0,107,POWR,1000000000.0,power-ledger
1379,629990099.0,2605,1530123272.0,,BnkToTheFuture,71499466.0,-1.13,-7.41,-21.57,0.113493,1896810.0,108,BFT,1000000000.0,bnktothefuture
1000,68428768.0,2191,1530123264.0,,Paypex,71390365.0,0.08,-2.61,-18.23,1.04328,18958.4,109,PAYX,150000000.0,paypex
614,4152925.0,1698,1530123256.0,21000000.0,ZenCash,70921992.0,-0.18,3.85,-13.93,17.0776,1076300.0,110,ZEN,4152925.0,zencash
1090,4494161945.0,2297,1530123267.0,,Storm,70401946.0,0.62,-2.09,-28.4,0.0156652,3719180.0,111,STORM,10000000000.0,storm
213,5207977.0,707,1530123246.0,,Blocknet,70308728.0,0.55,1.62,-21.9,13.5002,79935.9,112,BLOCK,5207977.0,blocknet
485,645946.0,1492,1530123253.0,,Byteball Bytes,69669153.0,0.11,-2.35,-16.24,107.856,55644.7,113,GBYTE,1000000.0,byteball
229,58000957.0,789,1530123246.0,,Nexus,68871496.0,0.16,-5.35,-25.64,1.18742,1285930.0,114,NXS,58000957.0,nexus
1040,238421940.0,2243,1530123266.0,,Dragonchain,67992692.0,-2.76,-10.28,-31.84,0.285178,793757.0,115,DRGN,433494437.0,dragonchain
1084,533786482.0,2289,1530123267.0,,Gifto,67499970.0,1.72,3.33,-21.52,0.126455,2586950.0,116,GTO,1000000000.0,gifto
1415,660755177.0,2644,1530123273.0,,eosDAC,66565137.0,-0.36,-2.43,-25.55,0.100741,741150.0,117,EOSDAC,1200000000.0,eosdac
956,7276581767.0,2137,1530123264.0,21000000000.0,Electroneum,66041383.0,-1.3,-7.65,-26.98,0.00907588,519870.0,118,ETN,7276581767.0,electroneum
1093,638089318.0,2300,1530123267.0,,WAX,64886027.0,1.63,-9.1,-11.89,0.101688,2136480.0,119,WAX,1850000000.0,wax
164,1288862.0,467,1530123245.0,,BitcoinDark,62694252.0,0.1,-3.2,-12.37,48.6431,224913.0,120,BTCD,1288862.0,bitcoindark
706,342699966.0,1816,1530123258.0,,Civic,62146583.0,-0.11,-1.77,-12.0,0.181344,6190570.0,121,CVC,1000000000.0,civic
1250,150000000.0,2474,1530123269.0,1000000000.0,Matrix AI Network,61909650.0,0.11,-4.14,-12.55,0.412731,6072990.0,122,MAN,250000000.0,matrix-ai-network
671,135787539.0,1772,1530123258.0,,Storj,61603140.0,0.28,-3.38,-19.88,0.453673,987254.0,123,STORJ,424999998.0,storj
840,59203138.0,1996,1530123261.0,,SALT,61526269.0,1.71,3.58,-18.66,1.03924,731858.0,124,SALT,120000000.0,salt
635,359600000.0,1723,1530123256.0,,SONM,61488004.0,0.76,-1.07,-3.04,0.17099,935909.0,125,SNM,444000000.0,sonm
822,350000000.0,1975,1530123261.0,,ChainLink,61097750.0,0.36,-0.36,-23.28,0.174565,577407.0,126,LINK,1000000000.0,chainlink
954,186450000.0,2135,1530123265.0,484450000.0,Revain,60513653.0,-0.55,0.86,-14.12,0.324557,4324620.0,127,R,484450000.0,revain
1107,1500000000.0,2316,1530123266.0,10000000000.0,DeepBrain Chain,59292750.0,2.96,-1.37,-26.72,0.0395285,649048.0,128,DBC,10000000000.0,deepbrain-chain
779,542098876.0,1918,1530123260.0,1000000000.0,Achain,58542342.0,0.67,4.68,-24.04,0.107992,10494200.0,129,ACT,1000000000.0,achain
1131,29702632.0,2345,1530123268.0,,High Performance Blockchain,58539135.0,-1.21,8.15,-17.33,1.97084,6284460.0,129,HPB,100000000.0,high-performance-blockchain
445,99156976.0,1408,1530123252.0,,Iconomi,57236480.0,-7.69,-1.62,-18.54,0.577231,1392680.0,131,ICN,99156976.0,iconomi
575,80070793.0,1637,1530123255.0,,iExec RLC,55749930.0,0.11,-3.09,-25.69,0.696258,408372.0,132,RLC,86999785.0,rlc
1205,539673260.0,2424,1530123269.0,,SingularityNET,55652186.0,0.57,-0.57,-13.75,0.103122,1874220.0,133,AGI,1000000000.0,singularitynet
1095,103244553.0,2304,1530123266.0,,DEW,54969258.0,0.06,16.53,3.98,0.532418,2279.44,134,DEW,200000000.0,dew
1465,560000010.0,2694,1530123273.0,,Nexo,54843209.0,0.24,2.89,-21.7,0.0979343,830944.0,135,NEXO,1000000000.0,nexo
1069,1017499234.0,2274,1530123266.0,,MediShares,53657822.0,-0.27,3.41,-22.59,0.052735,655544.0,136,MDS,2000000000.0,medishares
661,109200361.0,1758,1530123257.0,,TenX,53364687.0,0.1,-0.78,-20.3,0.488686,2907930.0,137,PAY,205218256.0,tenx
564,9000000.0,1619,1530123255.0,100000000.0,Skycoin,52776540.0,-0.24,-7.09,-8.29,5.86406,1547080.0,138,SKY,25000000.0,skycoin
960,677154514.0,2143,1530123263.0,,Streamr DATAcoin,52569130.0,-0.49,-3.67,-3.69,0.0776324,1462490.0,139,DATA,987154514.0,streamr-datacoin
1319,4362245098.0,2544,1530123271.0,,Nucleus Vision,50550569.0,1.12,-4.25,-23.9,0.0115882,1801310.0,140,NCASH,10000000000.0,nucleus-vision
1413,1029409736.0,2642,1530123273.0,,CyberVein,50290063.0,-0.87,-1.06,-21.7,0.0488533,1310270.0,141,CVT,2147483648.0,cybervein
1252,921800000.0,2476,1530123269.0,,Ruff,50247226.0,-0.15,1.91,-21.22,0.0545099,1611860.0,142,RUFF,1840000000.0,ruff
1453,133214575156.0,2682,1530123273.0,,Holo,49525982.0,-0.23,-11.31,-27.58,0.000371776,1503650.0,143,HOT,177619433541.0,holo
905,697341633.0,2071,1530123263.0,,Request Network,49482665.0,-0.39,-6.45,-24.54,0.070959,346232.0,144,REQ,999991397.0,request-network
1176,498473628.0,2392,1530123268.0,,Bottos,48772155.0,-1.0,3.79,-19.34,0.097843,3943900.0,145,BTO,1000000000.0,bottos
1398,15425074.0,2627,1530123272.0,25000000.0,TokenPay,49481479.0,6.52,17.01,10.5,3.20786,894996.0,145,TPAY,19246485.0,tokenpay
558,93355331.0,1609,1530123255.0,,Asch,48558495.0,0.02,-3.27,-36.68,0.520147,6077640.0,147,XAS,114855331.0,asch
600,28215645.0,1680,1530123256.0,,Aragon,48410992.0,-0.27,-6.39,-21.08,1.71575,129161.0,148,ANT,39609524.0,aragon
587,1104590.0,1659,1530123255.0,,Gnosis,48118150.0,0.16,-2.71,-19.95,43.562,195599.0,149,GNO,10000000.0,gnosis-gno
1249,864226846.0,2473,1530123269.0,,All Sports,47562206.0,1.43,0.32,-30.41,0.0550344,7280450.0,150,SOC,1500000000.0,all-sports
1072,1413716694.0,2277,1530123267.0,,SmartMesh,47423126.0,0.53,-1.58,-6.39,0.033545,540267.0,151,SMT,3141592653.0,smartmesh
805,13265783.0,1955,1530123261.0,,Neblio,47384846.0,0.62,-6.87,-24.71,3.57196,1512970.0,152,NEBL,14007224.0,neblio
1033,2361679677.0,2235,1530123265.0,,Time New Bank,46501945.0,0.91,-3.51,-25.0,0.0196902,1741250.0,153,TNB,5541679677.0,time-new-bank
698,62660371.0,1807,1530123259.0,,Santiment Network Token,46216222.0,-6.41,-9.25,-22.91,0.737567,502220.0,154,SAN,83337000.0,santiment
1316,8025845771.0,2541,1530123271.0,,Storiqa,45577333.0,0.5,-2.4,-10.71,0.00567882,2371820.0,155,STQ,11287544272.0,storiqa
1320,93196613.0,2545,1530123271.0,,Arcblock,45056369.0,0.23,-3.6,-23.33,0.483455,10160900.0,156,ABT,186000000.0,arcblock
879,1445976590.0,2043,1530123262.0,,Cindicator,44882680.0,-1.41,-3.17,-21.23,0.0310397,204478.0,157,CND,2000000005.0,cindicator
1234,46448735.0,2457,1530123269.0,,True Chain,43999633.0,1.32,-0.22,-26.36,0.947273,59493200.0,158,TRUE,100000000.0,true-chain
1091,1218054044.0,2298,1530123266.0,,Dynamic Trading Rights,43542752.0,0.27,-3.37,-14.31,0.0357478,41481.3,159,DTR,3750000000.0,dynamic-trading-rights
1099,43727263.0,2308,1530123266.0,,Dai,43409716.0,0.16,-0.15,0.05,0.992738,979580.0,160,DAI,43727263.0,dai
1280,182940941.0,2505,1530123270.0,,Bluzelle,42636216.0,-0.07,-5.38,-18.75,0.23306,6269580.0,161,BLZ,500000000.0,bluzelle
712,10017976.0,1826,1530123259.0,,Particl,42509477.0,-0.55,-0.86,-15.18,4.24332,281271.0,162,PART,9021976.0,particl
756,10614760961.0,1886,1530123260.0,,Dent,41984670.0,0.23,3.96,-27.31,0.00395531,2358540.0,163,DENT,100000000000.0,dent
1402,177682511.0,2631,1530123272.0,,ODEM,41408198.0,1.86,0.46,11.97,0.233046,456174.0,164,ODE,268946131.0,odem
1230,450000000.0,2453,1530123269.0,,EDUCare,40954635.0,2.69,-3.47,-21.46,0.0910103,5175210.0,165,EKT,1000000000.0,educare
107,70339449.0,258,1530123243.0,105000000.0,Groestlcoin,40636436.0,0.34,-3.15,-21.82,0.577719,1649990.0,166,GRS,70339449.0,groestlcoin
951,756192535.0,2130,1530123264.0,,Enjin Coin,40297198.0,0.21,-4.1,-24.92,0.0532896,1551870.0,167,ENJ,1000000000.0,enjin-coin
185,64355352.0,576,1530123246.0,84000000.0,GameCredits,40178977.0,0.8,-4.26,-30.17,0.62433,499361.0,168,GAME,64355352.0,gamecredits
55,44837525.0,99,1530123243.0,84000000.0,Vertcoin,39342552.0,-2.87,-4.51,-16.59,0.877447,362087.0,169,VTC,44837525.0,vertcoin
153,6906847847.0,405,1530123244.0,8589869056.0,DigitalNote,39591502.0,1.1,-2.16,-21.96,0.00573221,1510420.0,170,XDN,6906847847.0,digitalnote
1226,79056577.0,2447,1530123269.0,,Crypterium,39407885.0,-0.22,0.19,-21.11,0.498477,1091900.0,170,CRPT,99983577.0,crypterium
924,445898741.0,2095,1530123263.0,,BOScoin,39125876.0,0.12,-5.41,-10.27,0.0877461,110348.0,172,BOS,500000000.0,boscoin
1331,137958656.0,2556,1530123271.0,,Credits,38990703.0,0.06,-0.1,-17.97,0.282626,2546110.0,173,CS,249471071.0,credits
1016,617314171.0,2212,1530123265.0,,Quantstamp,38642386.0,1.02,-1.78,-29.05,0.0625976,396556.0,174,QSP,976442388.0,quantstamp
1071,761143950.0,2276,1530123266.0,999449694.0,Ignis,38298861.0,-0.28,-1.52,-24.24,0.0503175,123097.0,175,IGNIS,999449694.0,ignis
718,259348201.0,1834,1530123259.0,,Pillar,37549211.0,1.04,2.42,-21.73,0.144783,7765.2,176,PLR,800000000.0,pillar
1223,39714631.0,2444,1530123269.0,,CRYPTO20,37482033.0,-0.37,-3.29,-18.93,0.943784,66131.1,177,C20,40656082.0,c20
1086,241663510.0,2291,1530123266.0,,Genaro Network,37060066.0,-0.09,-0.83,-24.66,0.153354,762503.0,178,GNX,675000000.0,genaro-network
974,50168936.0,2161,1530123265.0,,Raiden Network Token,36912597.0,-0.1,-1.95,-15.35,0.735766,409346.0,179,RDN,100000000.0,raiden-network-token
1546,151073444.0,2780,1530123275.0,1000000000.0,NKN,36785477.0,0.07,6.78,-18.59,0.243494,4815760.0,180,NKN,700000000.0,nkn
625,25915298469.0,1711,1530123257.0,30000000000.0,Electra,36481743.0,3.31,-3.08,9.59,0.00140773,214535.0,181,ECA,26782455022.0,electra
913,144590975.0,2081,1530123263.0,,Ambrosus,36340628.0,1.4,-3.44,-16.23,0.251334,422994.0,182,AMB,361477438.0,amber
1097,88422978.0,2306,1530123266.0,,Bread,36273228.0,-0.25,1.61,-14.83,0.410224,1573320.0,183,BRD,88862718.0,bread
