,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
739,114041290.0,1839,1529550864.0,,Binance Coin,1866365542.0,1.11,2.12,11.76,16.3657,56173800.0,15,BNB,194972068.0,binance-coin
785,547495525.0,1904,1529550866.0,,VeChain,1766549062.0,0.59,4.97,11.5,3.2266,58754600.0,16,VEN,873378637.0,vechain
417,102446892.0,1321,1529550853.0,,Ethereum Classic,1757271538.0,0.01,14.3,24.44,17.153,369230000.0,17,ETC,102446892.0,ethereum-classic
255,8999999999.0,873,1529550849.0,,NEM,1749663000.0,0.21,0.51,-0.07,0.194407,13048700.0,18,XEM,8999999999.0,nem
1359,151292175.0,2566,1529550882.0,,Ontology,1008979618.0,0.81,3.76,10.44,6.66908,74623400.0,19,ONT,1000000000.0,ontology
618,88664516.0,1684,1529550860.0,,Qtum,951352524.0,0.63,5.49,-0.38,10.7298,94091700.0,20,QTUM,100664516.0,qtum
715,102042552.0,1808,1529550864.0,,OmiseGO,940430280.0,0.26,1.92,2.2,9.21606,18028900.0,21,OMG,140245398.0,omisego
467,4183394.0,1437,1529550856.0,,Zcash,818585572.0,0.23,1.18,3.21,195.675,43253300.0,22,ZEC,4183394.0,zcash
943,387431340.0,2099,1529550869.0,,ICON,814671250.0,1.04,3.93,1.64,2.10275,39398400.0,23,ICX,400228740.0,icon
146,183890481254.0,372,1529550845.0,184470000000.0,Bytecoin,686886115.0,0.59,-2.51,-15.02,0.0037353,8426110.0,24,BCN,183890481254.0,bytecoin-bcn
368,107161580.0,1214,1529550851.0,,Lisk,681108287.0,-0.31,1.38,-1.78,6.3559,7708570.0,25,LSK,122408028.0,lisk
1263,7575893444.0,2469,1529550879.0,,Zilliqa,669160486.0,-0.4,5.38,1.36,0.0883276,26971000.0,26,ZIL,12600000000.0,zilliqa
348,7145743.0,1168,1529550851.0,21000000.0,Decred,660381691.0,0.34,2.66,2.59,92.4161,10029900.0,27,DCR,7565743.0,decred
631,233020472.0,1700,1529550860.0,,Aeternity,603217766.0,0.51,1.19,0.82,2.58869,6021870.0,28,AE,273685830.0,aeternity
931,17078261.0,2083,1529550871.0,21000000.0,Bitcoin Gold,555598529.0,-0.17,2.53,-2.39,32.5325,10087700.0,29,BTG,17178261.0,bitcoin-gold
759,1002499275.0,1866,1529550864.0,,Bytom,522078565.0,0.42,-0.79,-0.3,0.520777,70994700.0,30,BTM,1407000000.0,bytom
778,531720881.0,1896,1529550865.0,,0x,474490699.0,1.3,6.23,5.02,0.892368,8535200.0,31,ZRX,1000000000.0,0x
306,35188596597.0,1042,1529550850.0,,Siacoin,452507758.0,0.01,3.67,-3.99,0.0128595,11336500.0,32,SC,35188596597.0,siacoin
210,15054315539.0,693,1529550846.0,16555000000.0,Verge,444973953.0,0.64,3.25,4.71,0.0295579,6846890.0,33,XVG,15054315539.0,verge
164,2635070000.0,463,1529550845.0,3600570502.0,BitShares,431210760.0,0.29,3.44,3.32,0.163643,5666590.0,34,BTS,2635070000.0,bitshares
374,262542427.0,1230,1529550851.0,,Steem,423646337.0,0.24,1.64,-3.68,1.61363,1483590.0,35,STEEM,279516521.0,steem
324,11000000.0,1104,1529550850.0,,Augur,398611400.0,0.16,4.29,16.11,36.2374,3006430.0,36,REP,11000000.0,augur
547,133248289.0,1567,1529550857.0,133248290.0,Nano,390593375.0,0.09,9.3,10.18,2.93132,7781400.0,37,NANO,133248289.0,nano
394,100000000.0,1274,1529550852.0,,Waves,373628000.0,0.44,8.15,11.95,3.73628,23925300.0,38,WAVES,100000000.0,waves
876,360609817.0,2021,1529550869.0,1000000000.0,RChain,363902184.0,2.55,3.51,1.95,1.00913,1079890.0,39,RHOC,870663574.0,rchain
515,618228.0,1518,1529550856.0,,Maker,355034607.0,-1.95,5.88,-4.4,574.278,119688.0,40,MKR,1000000.0,maker
1041,153756875.0,2222,1529550873.0,210000000.0,Bitcoin Diamond,351457465.0,0.3,2.44,-5.7,2.2858,1066650.0,41,BCD,156756875.0,bitcoin-diamond
41,114948746740.0,74,1529550850.0,,Dogecoin,347494659.0,0.27,1.69,5.28,0.00302304,3167280.0,42,DOGE,114948746740.0,dogecoin
1398,106152493.0,2606,1529550883.0,,Wanchain,340356737.0,1.46,9.7,9.4,3.2063,4849600.0,43,WAN,210000000.0,wanchain
475,839242000.0,1455,1529550855.0,,Golem,315241115.0,0.47,4.54,-0.32,0.375626,5576160.0,44,GNT,1000000000.0,golem-network-tokens
1367,20466615.0,2575,1529550883.0,21000000.0,Bitcoin Private,314090908.0,0.13,3.05,11.38,15.3465,170384.0,45,BTCP,20466615.0,bitcoin-private
424,98903474.0,1343,1529550854.0,,Stratis,297507585.0,-0.06,0.84,-2.28,3.00806,3405880.0,46,STRAT,98903474.0,stratis
703,37004027.0,1789,1529550863.0,53252246.0,Populous,287842484.0,0.44,3.67,-3.47,7.77868,5062630.0,47,PPT,53252246.0,populous
628,1000000000.0,1697,1529550861.0,,Basic Attention Token,276706000.0,2.21,12.07,40.06,0.276706,3966760.0,48,BAT,1500000000.0,basic-attention-token
1205,8400000000.0,2405,1529550878.0,,IOST,274065960.0,2.4,16.36,22.16,0.0326269,52909700.0,49,IOST,21000000000.0,iostoken
58,10418722535.0,109,1529550843.0,21000000000.0,DigiByte,272773617.0,-0.11,-0.25,-2.28,0.0261811,2327030.0,50,DGB,10418722535.0,digibyte
800,31144099.0,1925,1529550866.0,100000000.0,Waltonchain,260334461.0,-0.48,0.22,-0.14,8.35903,5736220.0,51,WTC,70000000.0,waltonchain
678,3470483788.0,1759,1529550862.0,,Status,257291604.0,0.28,2.74,-4.93,0.0741371,8564850.0,52,SNT,6804870174.0,status
1295,50000200.0,2502,1529550881.0,,Huobi Token,250644003.0,0.6,2.41,13.87,5.01286,81859700.0,53,HT,500000000.0,huobi-token
784,43134802.0,1903,1529550864.0,84000000.0,Hshare,249257041.0,0.96,1.68,3.23,5.77856,28080400.0,54,HSR,43134802.0,hshare
788,45500000.0,1908,1529550864.0,100000000.0,Nebulas,247831675.0,-0.29,0.05,2.51,5.44685,34371600.0,55,NAS,100000000.0,nebulas-token
932,90730576.0,2087,1529550869.0,,KuCoin Shares,237945472.0,0.34,4.11,14.32,2.62255,733589.0,56,KCS,180730576.0,kucoin-shares
373,2000000.0,1229,1529550852.0,,DigixDAO,233464000.0,0.36,2.27,2.3,116.732,502517.0,57,DGD,2000000.0,digixdao
913,167480575.0,2062,1529550868.0,,Aion,229001215.0,0.49,0.28,-7.69,1.36733,2970850.0,58,AION,465934587.0,aion
806,572074043.0,1934,1529550866.0,,Loopring,220166700.0,0.06,4.17,6.83,0.384857,6074670.0,59,LRC,1374956262.0,loopring
517,104253976.0,1521,1529550856.0,,Komodo,196587552.0,0.57,3.1,0.49,1.88566,356467.0,60,KMD,104253976.0,komodo
670,60000000.0,1750,1529550862.0,100000000.0,GXChain,186384600.0,-0.05,-0.74,-8.7,3.10641,23577900.0,61,GXS,100000000.0,gxchain
62,28808713174.0,118,1529550843.0,,ReddCoin,183472323.0,-0.74,8.31,32.19,0.00636864,3913300.0,62,RDD,28808713174.0,reddcoin
653,50442968.0,1727,1529550861.0,,Bancor,181130105.0,0.36,4.25,11.4,3.59079,8901730.0,63,BNT,75778459.0,bancor
416,998999495.0,1320,1529550854.0,998999495.0,Ardor,179875853.0,-0.05,4.95,-3.3,0.180056,1089480.0,64,ARDR,998999495.0,ardor
1109,250000000.0,2299,1529550874.0,1000000000.0,aelf,173873750.0,-0.25,5.75,3.95,0.695495,10763200.0,65,ELF,280000000.0,aelf
881,45331775.0,2027,1529550869.0,210000000.0,Cryptonex,173123409.0,-1.96,-0.19,2.64,3.81903,1288940.0,65,CNX,106769401.0,cryptonex
118,452552412.0,291,1529550845.0,,MaidSafeCoin,169018370.0,0.49,6.4,20.66,0.373478,2188800.0,67,MAID,452552412.0,maidsafecoin
1203,35897055.0,2403,1529550878.0,,MOAC,166295977.0,-1.54,2.73,17.96,4.63258,17170.5,68,MOAC,56483386.0,moac
557,103334900.0,1586,1529550857.0,,Ark,165393708.0,1.03,9.79,-0.72,1.60056,804181.0,69,ARK,134584900.0,ark
97,60309725.0,213,1529550844.0,,MonaCoin,160407585.0,-0.5,-0.23,-2.04,2.65973,501256.0,70,MONA,60309725.0,monacoin
1115,104342466.0,2307,1529550875.0,,Bibox Token,145237409.0,0.08,7.08,-0.98,1.39193,56264700.0,72,BIX,269944749.0,bibox-token
1060,692459959.0,2246,1529550875.0,,CyberMiles,145299566.0,-0.2,2.3,-0.92,0.209831,16941600.0,72,CMT,1000000000.0,cybermiles
639,2036645.0,1710,1529550860.0,,Veritaseum,143283913.0,2.31,14.87,3.04,70.3529,1032700.0,73,VERI,100000000.0,veritaseum
764,325226613094.0,1876,1529550864.0,8000000000000.0,Dentacoin,142151674.0,-0.88,-2.66,3.22,0.000437085,29692.7,73,DCN,1963173416169.0,dentacoin
1286,5048482.0,2492,1529550880.0,,Elastos,141104569.0,0.37,-0.9,-5.03,27.9499,7201790.0,75,ELA,33587541.0,elastos
349,56540671.0,1169,1529550851.0,,PIVX,141097245.0,0.4,-0.49,-2.32,2.4955,1555070.0,76,PIVX,56540671.0,pivx
1400,306507021.0,2608,1529550883.0,,Mithril,139807661.0,-0.56,7.03,28.96,0.456132,35348700.0,77,MITH,1000000000.0,mithril
699,10128375.0,1785,1529550863.0,100000000.0,Gas,137545360.0,-0.16,1.22,0.41,13.5802,3699570.0,78,GAS,17190378.0,gas
843,134132697.0,1982,1529550868.0,,Kyber Network,133432658.0,-0.06,1.96,2.69,0.994781,4804640.0,79,KNC,215625349.0,kyber-network
896,74836171.0,2044,1529550869.0,,Enigma,130922140.0,0.98,24.56,28.82,1.74945,12291500.0,80,ENG,150000000.0,enigma-project
676,5010848189.0,1757,1529550861.0,,FunFair,124578204.0,0.52,2.43,-1.78,0.0248617,1117390.0,81,FUN,10999873621.0,funfair
723,76853089.0,1817,1529550862.0,,Ethos,122381628.0,0.84,4.71,-6.3,1.59241,2657410.0,82,ETHOS,222295208.0,ethos
179,535599175.0,541,1529550847.0,888000000.0,Syscoin,122121968.0,-0.38,1.03,-0.55,0.22801,894001.0,83,SYS,535599175.0,syscoin
1323,29684331.0,2530,1529550881.0,,Fusion,121889801.0,0.35,0.27,-2.04,4.1062,5679700.0,84,FSN,57344000.0,fusion
1034,350000000.0,2213,1529550872.0,,QASH,119376250.0,0.71,4.2,-3.97,0.341075,1123460.0,85,QASH,1000000000.0,qash
1427,149792458.0,2638,1529550885.0,,Cortex,118514445.0,0.21,2.08,1.72,0.791191,27514100.0,86,CTXC,299792458.0,cortex
1227,300056960.0,2428,1529550879.0,,Scry.info,117263760.0,0.54,2.21,13.14,0.390805,1157520.0,87,DDD,1000000000.0,scryinfo
184,41903956.0,558,1529550846.0,,Emercoin,115470123.0,0.56,1.63,11.82,2.75559,1130140.0,88,EMC,41903956.0,emercoin
34,998999942.0,66,1529550842.0,1000000000.0,Nxt,112790090.0,-0.06,0.21,-0.24,0.112903,2062190.0,89,NXT,998999942.0,nxt
853,756097560976.0,1993,1529550868.0,,Kin,112809756.0,0.09,2.48,4.47,0.0001492,330316.0,90,KIN,10000000000000.0,kin
1380,602816317.0,2588,1529550882.0,,Loom Network,112149153.0,-0.33,2.19,-14.24,0.186042,2427590.0,91,LOOM,1000000000.0,loom-network
1383,19487344290.0,2591,1529550883.0,,Dropil,111333731.0,-2.43,-6.23,0.19,0.00571313,213536.0,92,DROP,30000000000.0,dropil
830,1050141509.0,1966,1529550866.0,,Decentraland,110687015.0,-0.14,4.58,6.89,0.105402,6514180.0,93,MANA,2644403343.0,decentraland
845,383021000.0,1984,1529550866.0,,Substratum,109025779.0,-0.43,2.32,9.05,0.284647,1817750.0,94,SUB,472000000.0,substratum
1150,175400000.0,2346,1529550876.0,,WaykiChain,108164970.0,-0.82,-13.67,-42.02,0.616676,10070500.0,95,WICC,210000000.0,waykichain
937,40000000.0,2092,1529550869.0,,Nuls,107709200.0,-0.26,1.86,10.16,2.69273,1776400.0,96,NULS,40000000.0,nuls
319,8745102.0,1087,1529550851.0,,Factom,103474670.0,0.33,0.25,23.65,11.8323,153825.0,97,FCT,8745102.0,factom
1289,276420107.0,2496,1529550880.0,,Polymath,102626217.0,0.72,3.61,-6.87,0.371269,3585960.0,98,POLY,1000000000.0,polymath-network
1216,638956089.0,2416,1529550877.0,,Theta Token,100688617.0,-0.59,8.37,-4.3,0.157583,10365800.0,99,THETA,1000000000.0,theta-token
457,5012647.0,1414,1529550854.0,21400000.0,ZCoin,100456946.0,-0.79,2.46,0.46,20.0407,555074.0,100,XZC,5012647.0,zcoin
1057,238421940.0,2243,1529550873.0,,Dragonchain,100577580.0,0.35,4.57,11.12,0.421847,839151.0,101,DRGN,433494437.0,dragonchain
968,373406633.0,2132,1529550871.0,,Power Ledger,97035315.0,0.79,1.63,5.2,0.259865,1001480.0,102,POWR,1000000000.0,power-ledger
1107,4165148496.0,2297,1529550874.0,,Storm,93486758.0,0.66,7.31,4.31,0.022445,9417610.0,103,STORM,10000000000.0,storm
1397,629990099.0,2605,1529550883.0,,BnkToTheFuture,92962599.0,0.86,3.33,7.0,0.147562,1988620.0,104,BFT,1000000000.0,bnktothefuture
1497,285941706.0,2711,1529550888.0,,Docademic,91201679.0,-1.23,0.53,68.74,0.318952,1030200.0,105,MTC,850000000.0,docademic
215,5198569.0,707,1529550847.0,,Blocknet,90952611.0,0.25,1.0,5.56,17.4957,82764.1,106,BLOCK,5198569.0,blocknet
231,57890708.0,789,1529550848.0,,Nexus,90855992.0,-0.57,4.01,9.06,1.56944,2254360.0,107,NXS,57890708.0,nexus
1017,68428768.0,2191,1529550872.0,,Paypex,90226068.0,0.63,11.71,56.44,1.31854,20166.3,108,PAYX,150000000.0,paypex
972,7230142494.0,2137,1529550870.0,21000000000.0,Electroneum,89922728.0,0.53,3.85,-7.52,0.0124372,788937.0,109,ETN,7230142494.0,electroneum
1101,533786482.0,2289,1529550875.0,,Gifto,87625321.0,0.77,2.02,7.47,0.164158,4179470.0,110,GTO,1000000000.0,gifto
1433,660755177.0,2644,1529550885.0,,eosDAC,87139732.0,0.39,0.5,9.83,0.131879,1208500.0,110,EOSDAC,1200000000.0,eosdac
497,645946.0,1492,1529550855.0,,Byteball Bytes,83386463.0,-0.09,1.56,9.05,129.092,54033.0,112,GBYTE,1000000.0,byteball
729,1044058387.0,1828,1529550863.0,5000000000.0,SmartCash,82276917.0,-0.38,4.28,18.31,0.0788049,415884.0,113,SMART,1645102666.0,smartcash
691,15793831.0,1776,1529550861.0,,Monaco,81336177.0,-0.18,1.97,4.7,5.14987,6020580.0,114,MCO,31587682.0,monaco
629,4105838.0,1698,1529550859.0,21000000.0,ZenCash,80995856.0,0.2,2.52,14.11,19.727,617544.0,115,ZEN,4105838.0,zencash
838,350000000.0,1975,1529550867.0,,ChainLink,80832850.0,1.07,8.03,3.8,0.230951,1038160.0,116,LINK,1000000000.0,chainlink
1124,1500000000.0,2316,1529550875.0,10000000000.0,DeepBrain Chain,80326200.0,0.25,1.09,1.69,0.0535508,2699620.0,117,DBC,10000000000.0,deepbrain-chain
1377,788321962.0,2585,1529550883.0,,Centrality,79928752.0,-0.02,-3.03,-22.85,0.101391,48868.2,118,CENNZ,1200000000.0,centrality
1141,620282299.0,2336,1529550875.0,,Game.com,79122590.0,-0.19,1.92,29.94,0.127559,2858730.0,119,GTC,2000000000.0,game
687,135787539.0,1772,1529550862.0,,Storj,77741217.0,-0.18,2.3,-1.45,0.572521,1305530.0,120,STORJ,424999998.0,storj
795,520098876.0,1918,1529550867.0,1000000000.0,Achain,77141065.0,0.24,6.33,7.52,0.14832,12164200.0,122,ACT,1000000000.0,achain
856,59118099.0,1996,1529550868.0,,SALT,76424332.0,0.38,5.02,9.28,1.29274,1312180.0,123,SALT,120000000.0,salt
1110,638089318.0,2300,1529550876.0,,WAX,76115760.0,-1.58,6.41,-5.05,0.119287,1396950.0,124,WAX,1850000000.0,wax
1268,150000000.0,2474,1529550880.0,1000000000.0,Matrix AI Network,76471800.0,0.63,8.71,0.5,0.509812,3297120.0,124,MAN,250000000.0,matrix-ai-network
572,93355331.0,1609,1529550858.0,,Asch,75549109.0,0.67,17.49,17.88,0.809264,7313720.0,125,XAS,114855331.0,asch
590,80070793.0,1637,1529550858.0,,iExec RLC,74651842.0,-0.39,0.79,-6.1,0.932323,981951.0,126,RLC,86999785.0,rlc
455,99156976.0,1408,1529550855.0,,Iconomi,72966049.0,0.81,6.37,7.35,0.735864,405930.0,127,ICN,99156976.0,iconomi
165,1288862.0,467,1529550845.0,,BitcoinDark,71982309.0,1.68,2.28,18.39,55.8495,219646.0,128,BTCD,1288862.0,bitcoindark
1149,29702632.0,2345,1529550877.0,,High Performance Blockchain,71862845.0,0.33,1.38,4.95,2.41941,5693170.0,129,HPB,100000000.0,high-performance-blockchain
970,186450000.0,2135,1529550871.0,484450000.0,Revain,71538628.0,1.37,1.39,15.86,0.383688,6100920.0,130,R,484450000.0,revain
1483,560000010.0,2694,1529550887.0,,Nexo,70444081.0,-0.62,1.37,10.8,0.125793,6680380.0,131,NEXO,1000000000.0,nexo
722,342699966.0,1816,1529550863.0,,Civic,70153425.0,0.72,2.44,0.75,0.204708,5367440.0,132,CVC,1000000000.0,civic
1471,133214575156.0,2682,1529550886.0,,Holo,68669050.0,-0.03,-1.4,-20.09,0.000515477,1844980.0,133,HOT,177619433541.0,holo
1337,4326245098.0,2544,1529550881.0,,Nucleus Vision,68308814.0,-0.41,8.51,4.27,0.0157894,2604650.0,134,NCASH,10000000000.0,nucleus-vision
677,109047261.0,1758,1529550862.0,,TenX,67115426.0,0.83,1.13,0.6,0.615471,3099230.0,135,PAY,205218256.0,tenx
921,697341700.0,2071,1529550869.0,,Request Network,65774315.0,0.46,-1.44,8.8,0.0943215,727020.0,136,REQ,999991464.0,request-network
1086,1017499234.0,2274,1529550873.0,,MediShares,65640097.0,-3.07,-4.97,21.69,0.0645112,829813.0,137,MDS,2000000000.0,medishares
1223,539673260.0,2424,1529550878.0,,SingularityNET,65255132.0,0.27,1.62,3.58,0.120916,2205000.0,138,AGI,1000000000.0,singularitynet
1489,18326892.0,2702,1529550886.0,22300000.0,Bitcoin Interest,65043787.0,0.38,2.54,-8.05,3.54909,101994.0,139,BCI,18326892.0,bitcoin-interest
1431,1013588524.0,2642,1529550885.0,,CyberVein,64369966.0,0.61,6.48,26.78,0.063507,10626600.0,140,CVT,2147483648.0,cybervein
1270,921800000.0,2476,1529550880.0,,Ruff,63530825.0,0.16,2.0,4.95,0.0689204,1606200.0,141,RUFF,1840000000.0,ruff
1356,62590836.0,2563,1529550882.0,,TrueUSD,62543705.0,-0.05,-0.51,-0.72,0.999247,15344900.0,142,TUSD,62590836.0,trueusd
615,28209823.0,1680,1529550860.0,,Aragon,62492938.0,-0.22,0.95,-0.24,2.21529,210571.0,143,ANT,39609524.0,aragon
821,13244988.0,1955,1529550865.0,,Neblio,62489723.0,0.33,-2.65,-5.69,4.71799,3413340.0,144,NEBL,13985019.0,neblio
1267,864244460.0,2473,1529550879.0,,All Sports,62405278.0,0.6,-16.0,-47.2,0.0722079,16141900.0,145,SOC,1500000000.0,all-sports
1050,2361679677.0,2235,1529550875.0,,Time New Bank,61835859.0,-0.14,-0.42,-0.48,0.026183,2967880.0,146,TNB,5541679677.0,time-new-bank
1194,498473628.0,2392,1529550879.0,,Bottos,61559001.0,-0.49,0.55,8.14,0.123495,2920750.0,148,BTO,1000000000.0,bottos
650,359600000.0,1723,1529550861.0,,SONM,61550934.0,-2.33,-3.95,34.22,0.171165,1059920.0,148,SNM,444000000.0,sonm
602,1104590.0,1659,1529550860.0,,Gnosis,61301542.0,0.36,3.98,12.39,55.4971,265919.0,149,GNO,10000000.0,gnosis-gno
714,62660371.0,1807,1529550863.0,,Santiment Network Token,59842346.0,0.39,-0.22,12.82,0.955027,1210630.0,150,SAN,83337000.0,santiment
1252,46448735.0,2457,1529550879.0,,True Chain,59632279.0,-0.51,-4.9,-11.42,1.28383,74834300.0,151,TRUE,100000000.0,true-chain
579,9000000.0,1619,1529550858.0,100000000.0,Skycoin,59207760.0,3.81,-2.76,-45.84,6.57864,8605500.0,152,SKY,25000000.0,skycoin
772,10614760961.0,1886,1529550864.0,,Dent,58344458.0,-0.75,4.79,-5.25,0.00549654,1435520.0,153,DENT,100000000000.0,dent
1338,93196613.0,2545,1529550882.0,,Arcblock,57688983.0,0.1,-2.1,-0.27,0.619003,10511800.0,154,ABT,186000000.0,arcblock
187,64355352.0,576,1529550845.0,84000000.0,GameCredits,57451696.0,0.17,0.3,-12.49,0.892726,449949.0,155,GAME,64355352.0,gamecredits
977,677154514.0,2143,1529550870.0,,Streamr DATAcoin,56935016.0,2.76,5.77,24.72,0.0840798,1767300.0,157,DATA,987154514.0,streamr-datacoin
895,1445976590.0,2043,1529550870.0,,Cindicator,56948631.0,-0.29,1.68,-0.7,0.0393842,338225.0,157,CND,2000000005.0,cindicator
1112,103244553.0,2304,1529550874.0,,DEW,56136541.0,11.81,8.69,32.87,0.543724,2504.4,158,DEW,200000000.0,dew
1033,617314171.0,2212,1529550873.0,,Quantstamp,54584647.0,0.85,0.9,-7.23,0.0884228,836460.0,159,QSP,976442388.0,quantstamp
107,70294039.0,258,1529550844.0,105000000.0,Groestlcoin,53450673.0,1.09,5.95,2.73,0.760387,4429980.0,160,GRS,70294039.0,groestlcoin
967,756192535.0,2130,1529550870.0,,Enjin Coin,53371010.0,-0.34,0.1,-8.36,0.0705786,1750110.0,161,ENJ,1000000000.0,enjin-coin
1298,182940941.0,2505,1529550881.0,,Bluzelle,52776083.0,0.69,2.12,1.17,0.288487,3894400.0,162,BLZ,500000000.0,bluzelle
154,6906847847.0,405,1529550846.0,8589869056.0,DigitalNote,52393276.0,1.57,7.25,14.62,0.0075857,1361150.0,163,XDN,6906847847.0,digitalnote
1248,450000000.0,2453,1529550879.0,,EDUCare,52231050.0,-0.12,2.79,-1.28,0.116069,8778330.0,164,EKT,1000000000.0,educare
1108,1218054044.0,2298,1529550874.0,,Dynamic Trading Rights,51999823.0,0.56,10.37,0.64,0.0426909,16693.7,165,DTR,3750000000.0,dynamic-trading-rights
1089,1413716694.0,2277,1529550874.0,,SmartMesh,51233658.0,0.63,4.17,7.6,0.0362404,357108.0,166,SMT,3141592653.0,smartmesh
1088,761143950.0,2276,1529550874.0,999449694.0,Ignis,50807120.0,0.25,1.18,-2.8,0.066751,325845.0,167,IGNIS,999449694.0,ignis
1334,8025845771.0,2541,1529550882.0,,Storiqa,50470531.0,-1.89,-6.61,-20.86,0.0062885,2049120.0,168,STQ,11287544272.0,storiqa
1244,79006577.0,2447,1529550879.0,,Crypterium,50345124.0,0.7,1.72,4.57,0.637227,861513.0,169,CRPT,99983577.0,crypterium
1253,4750000000.0,2458,1529550879.0,,Odyssey,49555800.0,-0.54,1.15,-2.48,0.0104328,16881300.0,170,OCN,10000000000.0,odyssey
1345,514461473.0,2552,1529550882.0,,IHT Real Estate Protocol,49036924.0,2.32,0.95,-4.68,0.095317,2351700.0,172,IHT,1000000000.0,iht-real-estate-protocol
1300,4704993287.0,2507,1529550880.0,,THEKEY,48832184.0,0.42,4.78,1.2,0.0103788,264970.0,172,TKY,9795844687.0,thekey
1103,241663510.0,2291,1529550875.0,,Genaro Network,48548991.0,0.89,-2.2,-2.19,0.200895,1101160.0,173,GNX,675000000.0,genaro-network
1563,154207945.0,2780,1529550888.0,1000000000.0,NKN,48080341.0,-0.65,9.61,23.73,0.311789,3800940.0,174,NKN,700000000.0,nkn
734,259348201.0,1834,1529550864.0,,Pillar,48128283.0,-0.04,5.15,18.4,0.185574,49571.0,175,PLR,800000000.0,pillar
1349,137958656.0,2556,1529550882.0,,Credits,47280363.0,-0.21,3.07,4.42,0.342714,403758.0,176,CS,249471071.0,credits
55,44741225.0,99,1529550843.0,84000000.0,Vertcoin,46994841.0,0.33,-0.25,-4.69,1.05037,522668.0,177,VTC,44741225.0,vertcoin
1578,357431729.0,2840,1529550889.0,,QuarkChain,46812476.0,0.56,1.61,-7.25,0.130969,3448040.0,178,QKC,10000000000.0,quarkchain
1241,39698326.0,2444,1529550879.0,,CRYPTO20,46598689.0,0.02,2.12,2.06,1.17382,1459770.0,179,C20,40656082.0,c20
702,25129243.0,1788,1529550863.0,,Metal,46561975.0,0.5,0.15,-0.44,1.8529,1548860.0,180,MTL,66588888.0,metal
1341,205196641.0,2548,1529550883.0,,POA Network,45759877.0,0.23,0.52,-0.71,0.223005,608516.0,181,POA,255688801.0,poa-network
1347,723440241.0,2554,1529550882.0,,Lympo,45265511.0,1.85,3.02,-24.94,0.0625698,3276330.0,182,LYM,999999999.0,lympo
1332,551710647.0,2539,1529550881.0,,Republic Protocol,44990238.0,0.55,-0.31,4.64,0.0815468,2411610.0,183,REN,1000000000.0,republic-protocol
1422,68231345.0,2633,1529550884.0,,Stakenet,44943441.0,0.18,-5.25,13.16,0.658692,284719.0,184,XSN,78575716.0,stakenet
728,9014359.0,1826,1529550863.0,,Particl,44682105.0,-0.49,5.51,1.53,4.95677,369258.0,185,PART,9014359.0,particl
