,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
448,65000000.0,1376,1529380454.0,100000000.0,NEO,2571140000.0,-0.43,4.08,-12.5,39.556,87264800.0,12,NEO,100000000.0,neo
70,8141277.0,131,1529380444.0,18900000.0,Dash,2190036102.0,0.25,3.5,-0.56,269.004,141121000.0,13,DASH,8141277.0,dash
130,16144967.0,328,1529380445.0,,Monero,2067266121.0,-0.25,3.99,-5.95,128.044,32574000.0,14,XMR,16144967.0,monero
762,114041290.0,1839,1529380463.0,,Binance Coin,1887337735.0,-0.14,-0.62,6.24,16.5496,101675000.0,15,BNB,194972068.0,binance-coin
257,8999999999.0,873,1529380449.0,,NEM,1762614000.0,-0.48,0.79,-11.02,0.195846,10726600.0,16,XEM,8999999999.0,nem
808,547495525.0,1904,1529380465.0,,VeChain,1728843045.0,-0.84,3.93,-4.72,3.15773,102846000.0,17,VEN,873378637.0,vechain
425,102398270.0,1321,1529380453.0,,Ethereum Classic,1545107976.0,-0.09,5.56,1.64,15.0892,230469000.0,18,ETC,102398270.0,ethereum-classic
1385,151292175.0,2566,1529380483.0,,Ontology,982403634.0,-1.3,6.29,-4.42,6.49342,95695300.0,19,ONT,1000000000.0,ontology
736,102042552.0,1808,1529380463.0,,OmiseGO,950341673.0,-0.69,3.21,-4.37,9.31319,19347300.0,20,OMG,140245398.0,omisego
638,88664516.0,1684,1529380461.0,,Qtum,942698867.0,-0.56,1.46,-12.33,10.6322,163817000.0,21,QTUM,100664516.0,qtum
480,4169419.0,1437,1529380456.0,,Zcash,823864637.0,-0.62,4.51,-4.31,197.597,57426400.0,22,ZEC,4169419.0,zcash
967,387231340.0,2099,1529380470.0,,ICON,802254273.0,-1.04,4.84,-2.21,2.07177,44576100.0,23,ICX,400228740.0,icon
146,183890481254.0,372,1529380453.0,184470000000.0,Bytecoin,754752736.0,-0.81,1.13,-15.74,0.00410436,8715260.0,24,BCN,183890481254.0,bytecoin-bcn
373,107092862.0,1214,1529380453.0,,Lisk,690418045.0,0.24,3.87,-10.48,6.44691,9930560.0,25,LSK,122339876.0,lisk
353,7145743.0,1168,1529380452.0,21000000.0,Decred,669596841.0,-0.23,3.52,-0.89,93.7057,6688740.0,26,DCR,7565743.0,decred
1289,7575893444.0,2469,1529380479.0,,Zilliqa,654720075.0,-0.61,3.33,-16.18,0.0864215,18489000.0,27,ZIL,12600000000.0,zilliqa
651,233020472.0,1700,1529380461.0,,Aeternity,605930124.0,-0.76,2.13,-10.5,2.60033,7763550.0,28,AE,273685830.0,aeternity
782,1002499275.0,1866,1529380464.0,,Bytom,555169061.0,0.05,-0.22,5.17,0.553785,95935400.0,29,BTM,1407000000.0,bytom
955,17074549.0,2083,1529380469.0,21000000.0,Bitcoin Gold,548144233.0,-0.79,0.89,-14.77,32.103,14245200.0,30,BTG,17174549.0,bitcoin-gold
801,531712997.0,1896,1529380465.0,,0x,450861782.0,-1.22,1.66,-17.98,0.847942,10717300.0,31,ZRX,1000000000.0,0x
308,35149755380.0,1042,1529380450.0,,Siacoin,450191037.0,-0.55,3.69,-9.63,0.0128078,15633900.0,32,SC,35149755380.0,siacoin
211,15054315539.0,693,1529380446.0,16555000000.0,Verge,436141586.0,0.14,4.9,-8.4,0.0289712,6327700.0,33,XVG,15054315539.0,verge
164,2634510000.0,463,1529380445.0,3600570502.0,BitShares,430781903.0,-0.32,3.24,-5.04,0.163515,6796880.0,34,BTS,2634510000.0,bitshares
380,262307519.0,1230,1529380452.0,,Steem,429106247.0,-0.82,3.64,-11.78,1.63589,1503720.0,35,STEEM,279281613.0,steem
327,11000000.0,1104,1529380450.0,,Augur,377215300.0,-0.33,2.53,2.45,34.2923,2298870.0,36,REP,11000000.0,augur
400,100000000.0,1274,1529380452.0,,Waves,368510000.0,-0.03,7.24,-5.27,3.6851,21918700.0,37,WAVES,100000000.0,waves
564,133248289.0,1567,1529380458.0,133248290.0,Nano,366855192.0,-0.09,1.98,-12.52,2.75317,6411430.0,38,NANO,133248289.0,nano
900,360564373.0,2021,1529380468.0,1000000000.0,RChain,366845405.0,-1.5,2.48,-7.16,1.01742,651293.0,39,RHOC,870663574.0,rchain
1067,153756875.0,2222,1529380473.0,210000000.0,Bitcoin Diamond,354970809.0,-1.8,-1.51,-8.59,2.30865,1165330.0,40,BCD,156756875.0,bitcoin-diamond
41,114921200672.0,74,1529380445.0,,Dogecoin,346980432.0,-0.3,4.6,-6.41,0.00301929,8317900.0,41,DOGE,114921200672.0,dogecoin
530,618228.0,1518,1529380456.0,,Maker,339145535.0,0.82,1.91,-20.54,548.577,156898.0,42,MKR,1000000.0,maker
488,839242000.0,1455,1529380455.0,,Golem,321269391.0,-0.81,2.59,-14.18,0.382809,4937910.0,43,GNT,1000000000.0,golem-network-tokens
1393,20464840.0,2575,1529380483.0,21000000.0,Bitcoin Private,316484660.0,-0.36,2.86,-2.78,15.4648,401901.0,44,BTCP,20464840.0,bitcoin-private
1424,106152493.0,2606,1529380484.0,,Wanchain,315651868.0,-0.24,3.95,-11.63,2.97357,3498300.0,45,WAN,210000000.0,wanchain
433,98900922.0,1343,1529380453.0,,Stratis,313204385.0,-0.13,4.93,-10.13,3.16685,3775900.0,46,STRAT,98900922.0,stratis
58,10409886853.0,109,1529380443.0,21000000000.0,DigiByte,291218667.0,-0.12,3.7,-13.26,0.0279752,1552710.0,47,DGB,10409886853.0,digibyte
723,37004027.0,1789,1529380462.0,53252246.0,Populous,289230875.0,-0.72,-0.07,-9.57,7.8162,6680490.0,48,PPT,53252246.0,populous
823,31144099.0,1925,1529380466.0,100000000.0,Waltonchain,269748700.0,-0.41,4.27,-10.42,8.66131,5280380.0,49,WTC,70000000.0,waltonchain
698,3470483788.0,1759,1529380462.0,,Status,259060162.0,-0.78,1.44,-8.45,0.0746467,9397940.0,50,SNT,6804870174.0,status
648,1000000000.0,1697,1529380460.0,,Basic Attention Token,255474000.0,-0.54,10.45,12.94,0.255474,4225050.0,51,BAT,1500000000.0,basic-attention-token
811,45500000.0,1908,1529380465.0,100000000.0,Nebulas,251868890.0,-1.08,1.72,-3.13,5.53558,36957400.0,52,NAS,100000000.0,nebulas-token
807,43126836.0,1903,1529380465.0,84000000.0,Hshare,244861668.0,-0.69,1.56,-5.93,5.67771,26147000.0,53,HSR,43126836.0,hshare
937,160651702.0,2062,1529380469.0,,Aion,238821607.0,-0.69,4.69,-12.27,1.48658,2715040.0,54,AION,465934587.0,aion
956,90730576.0,2087,1529380470.0,,KuCoin Shares,232226724.0,-0.49,3.64,3.61,2.55952,1386790.0,55,KCS,180730576.0,kucoin-shares
379,2000000.0,1229,1529380452.0,,DigixDAO,229024000.0,0.56,4.98,-6.29,114.512,559478.0,56,DGD,2000000.0,digixdao
1231,8400000000.0,2405,1529380478.0,,IOST,226972200.0,-0.41,2.32,-9.45,0.0270205,23085300.0,57,IOST,21000000000.0,iostoken
1321,50000200.0,2502,1529380481.0,,Huobi Token,216733367.0,-0.23,0.28,-10.85,4.33465,43824900.0,58,HT,500000000.0,huobi-token
829,572074043.0,1934,1529380466.0,,Loopring,214901331.0,-0.82,2.51,-7.62,0.375653,6039230.0,59,LRC,1374956262.0,loopring
532,104253973.0,1521,1529380457.0,,Komodo,202313174.0,0.47,2.76,-7.82,1.94058,296703.0,60,KMD,104253973.0,komodo
690,60000000.0,1750,1529380461.0,100000000.0,GXChain,195214200.0,0.63,0.99,-10.63,3.25357,21765700.0,61,GXS,100000000.0,gxchain
424,998999495.0,1320,1529380453.0,998999495.0,Ardor,188197519.0,-0.61,5.52,-7.59,0.188386,1893760.0,62,ARDR,998999495.0,ardor
1135,250000000.0,2299,1529380476.0,1000000000.0,aelf,173545500.0,-0.58,1.78,-11.38,0.694182,15654000.0,63,ELF,280000000.0,aelf
62,28808713174.0,118,1529380442.0,,ReddCoin,173099458.0,-2.2,3.23,4.13,0.00600858,4903940.0,64,RDD,28808713174.0,reddcoin
673,50445680.0,1727,1529380460.0,,Bancor,172632683.0,0.13,4.65,-4.45,3.42215,5480020.0,65,BNT,75781171.0,bancor
905,45329044.0,2027,1529380468.0,210000000.0,Cryptonex,171530994.0,-1.66,1.04,-3.92,3.78413,1242210.0,66,CNX,106766669.0,cryptonex
118,452552412.0,291,1529380444.0,,MaidSafeCoin,163060065.0,-0.33,9.11,-0.22,0.360312,2584350.0,67,MAID,452552412.0,maidsafecoin
574,103292432.0,1586,1529380458.0,,Ark,162579189.0,-0.24,0.31,-17.15,1.57397,897044.0,68,ARK,134542432.0,ark
97,60264650.0,213,1529380444.0,,MonaCoin,159753150.0,0.51,0.87,-11.99,2.65086,780893.0,69,MONA,60264650.0,monacoin
787,325226613094.0,1876,1529380465.0,8000000000000.0,Dentacoin,158760672.0,1.13,15.23,1.2,0.000488154,124604.0,70,DCN,1963173416169.0,dentacoin
1229,35897055.0,2403,1529380478.0,,MOAC,153750315.0,-4.2,-2.05,-1.48,4.28309,21241.0,71,MOAC,56483386.0,moac
1086,692459959.0,2246,1529380474.0,,CyberMiles,151443070.0,0.24,4.33,-13.87,0.218703,32345000.0,72,CMT,1000000000.0,cybermiles
354,56526202.0,1169,1529380451.0,,PIVX,150155073.0,-1.28,-0.03,-9.14,2.65638,999766.0,73,PIVX,56526202.0,pivx
1312,5214552.0,2492,1529380480.0,,Elastos,149621145.0,-1.8,0.78,-17.35,28.693,7551590.0,74,ELA,33643580.0,elastos
1426,306507021.0,2608,1529380485.0,,Mithril,145570912.0,-1.34,3.24,2.83,0.474935,53315600.0,75,MITH,1000000000.0,mithril
719,10128375.0,1785,1529380463.0,100000000.0,Gas,140806696.0,-0.36,4.79,-10.95,13.9022,3448120.0,76,GAS,17190378.0,gas
866,134132697.0,1982,1529380468.0,,Kyber Network,135555845.0,-0.99,4.2,-10.42,1.01061,4991110.0,77,KNC,215625349.0,kyber-network
1141,104342466.0,2307,1529380476.0,,Bibox Token,132358418.0,1.45,14.79,-23.31,1.2685,69854400.0,78,BIX,269944749.0,bibox-token
659,2036645.0,1710,1529380461.0,,Veritaseum,129683398.0,2.67,-2.98,-14.36,63.675,1011830.0,79,VERI,100000000.0,veritaseum
1349,29684331.0,2530,1529380482.0,,Fusion,128597569.0,-0.21,2.28,-7.47,4.33217,5189910.0,80,FSN,57344000.0,fusion
744,76853089.0,1817,1529380462.0,,Ethos,126791458.0,-0.93,0.71,-18.12,1.64979,2231420.0,81,ETHOS,222295208.0,ethos
696,5010848189.0,1757,1529380462.0,,FunFair,126687771.0,-0.07,3.84,-10.52,0.0252827,2774490.0,82,FUN,10999873621.0,funfair
1409,19481561788.0,2591,1529380483.0,,Dropil,125243649.0,-0.14,5.96,1.96,0.00642883,377842.0,83,DROP,30000000000.0,dropil
1176,175400000.0,2346,1529380476.0,,WaykiChain,122596181.0,0.14,-11.15,-45.4,0.698952,8862520.0,84,WICC,210000000.0,waykichain
180,535505277.0,541,1529380447.0,888000000.0,Syscoin,121206800.0,-0.49,7.2,-14.9,0.226341,1521300.0,85,SYS,535505277.0,syscoin
1406,602484199.0,2588,1529380484.0,,Loom Network,119384052.0,-2.52,-7.7,-18.73,0.198153,4172970.0,86,LOOM,1000000000.0,loom-network
1060,350000000.0,2213,1529380473.0,,QASH,119158200.0,-0.2,8.02,-19.26,0.340452,1759590.0,87,QASH,1000000000.0,qash
34,998999942.0,66,1529380443.0,1000000000.0,Nxt,115897979.0,-0.02,3.22,-10.29,0.116014,2997940.0,88,NXT,998999942.0,nxt
876,756097560976.0,1993,1529380468.0,,Kin,114278098.0,-0.5,2.67,-9.19,0.000151142,279275.0,89,KIN,10000000000000.0,kin
1453,149792458.0,2638,1529380485.0,,Cortex,113562006.0,-1.42,0.3,-15.35,0.758129,10694600.0,90,CTXC,299792458.0,cortex
961,40000000.0,2092,1529380470.0,,Nuls,113016800.0,-1.25,5.46,-9.57,2.82542,3489160.0,91,NULS,40000000.0,nuls
185,41899312.0,558,1529380446.0,,Emercoin,112536104.0,0.72,2.21,15.17,2.68587,1936260.0,92,EMC,41899312.0,emercoin
853,1050141509.0,1966,1529380467.0,,Decentraland,110198700.0,0.02,-5.67,8.93,0.104937,8235420.0,93,MANA,2644403343.0,decentraland
1253,300056960.0,2428,1529380478.0,,Scry.info,109760836.0,-0.26,4.07,-2.89,0.3658,2056250.0,94,DDD,1000000000.0,scryinfo
1315,276420107.0,2496,1529380481.0,,Polymath,107811581.0,-1.78,2.23,-21.59,0.390028,3716880.0,95,POLY,1000000000.0,polymath-network
868,383021000.0,1984,1529380467.0,,Substratum,106643005.0,-0.63,4.0,-10.9,0.278426,1159310.0,96,SUB,472000000.0,substratum
322,8745102.0,1087,1529380450.0,,Factom,105970523.0,1.65,12.8,-0.19,12.1177,669336.0,97,FCT,8745102.0,factom
920,74836171.0,2044,1529380469.0,,Enigma,105078965.0,-0.56,0.19,-3.88,1.40412,2025040.0,98,ENG,150000000.0,enigma-project
216,5195757.0,707,1529380447.0,,Blocknet,100494253.0,-0.83,3.88,0.1,19.3416,115924.0,99,BLOCK,5195757.0,blocknet
1083,238421940.0,2243,1529380473.0,,Dragonchain,98845206.0,-2.38,-2.83,-7.72,0.414581,1206170.0,100,DRGN,433494437.0,dragonchain
470,4997845.0,1414,1529380456.0,21400000.0,ZCoin,97782829.0,0.67,1.47,-17.18,19.565,539542.0,101,XZC,4997845.0,zcoin
1242,638956089.0,2416,1529380478.0,,Theta Token,97705331.0,-0.65,-2.52,-23.46,0.152914,10658500.0,102,THETA,1000000000.0,theta-token
1523,285435176.0,2711,1529380487.0,,Docademic,97400472.0,5.93,-3.08,110.7,0.341235,7015820.0,103,MTC,850000000.0,docademic
993,373406633.0,2132,1529380471.0,,Power Ledger,96818739.0,-0.1,2.82,-8.24,0.259285,673901.0,104,POWR,1000000000.0,power-ledger
997,7214820328.0,2137,1529380471.0,21000000000.0,Electroneum,94766665.0,-1.89,0.01,-15.71,0.013135,415334.0,105,ETN,7214820328.0,electroneum
1459,660755177.0,2644,1529380484.0,,eosDAC,93703674.0,-1.34,-0.07,15.85,0.141813,1200790.0,106,EOSDAC,1200000000.0,eosdac
1133,4165148496.0,2297,1529380476.0,,Storm,89822260.0,-0.69,3.22,-13.49,0.0215652,5297940.0,107,STORM,10000000000.0,storm
232,57857639.0,789,1529380448.0,,Nexus,89126221.0,0.56,4.19,-7.29,1.54044,1664970.0,108,NXS,57857639.0,nexus
1403,784683332.0,2585,1529380483.0,,Centrality,88105029.0,1.15,2.89,-26.88,0.112281,103691.0,109,CENNZ,1200000000.0,centrality
1423,629990099.0,2605,1529380484.0,,BnkToTheFuture,87837000.0,-0.19,-5.62,-19.49,0.139426,2057140.0,110,BFT,1000000000.0,bnktothefuture
752,1040224246.0,1828,1529380464.0,5000000000.0,SmartCash,87583865.0,5.29,18.09,13.11,0.0841971,648392.0,110,SMART,1641268525.0,smartcash
1127,533786482.0,2289,1529380475.0,,Gifto,86895635.0,-0.71,5.01,-8.63,0.162791,4962980.0,112,GTO,1000000000.0,gifto
512,645946.0,1492,1529380456.0,,Byteball Bytes,83435555.0,-0.37,-3.12,-10.4,129.168,88631.8,113,GBYTE,1000000.0,byteball
711,15793831.0,1776,1529380463.0,,Monaco,82961836.0,-0.99,2.26,-4.45,5.2528,6308230.0,114,MCO,31587682.0,monaco
1150,1500000000.0,2316,1529380476.0,10000000000.0,DeepBrain Chain,82234650.0,-1.79,-1.23,-19.29,0.0548231,1031640.0,115,DBC,10000000000.0,deepbrain-chain
610,80070793.0,1637,1529380459.0,,iExec RLC,81088493.0,0.11,-1.08,-13.32,1.01271,890178.0,116,RLC,86999785.0,rlc
649,4091800.0,1698,1529380460.0,21000000.0,ZenCash,80221376.0,-0.25,3.05,3.42,19.6054,572760.0,117,ZEN,4091800.0,zencash
1167,618834523.0,2336,1529380476.0,,Game.com,79644622.0,-0.83,1.08,27.32,0.128701,2933460.0,118,GTC,2000000000.0,game
1497,133214575156.0,2682,1529380486.0,,Holo,78757789.0,0.93,3.03,-25.52,0.00059121,2220440.0,119,HOT,177619433541.0,holo
707,135787539.0,1772,1529380461.0,,Storj,77895879.0,-0.33,2.67,-10.18,0.57366,1247870.0,120,STORJ,424999998.0,storj
1043,68428768.0,2191,1529380473.0,,Paypex,76449989.0,0.65,1.4,7.45,1.11722,16828.0,121,PAYX,150000000.0,paypex
1136,637489318.0,2300,1529380475.0,,WAX,76162761.0,-0.44,1.38,-19.78,0.119473,1648340.0,122,WAX,1850000000.0,wax
1175,29702632.0,2345,1529380477.0,,High Performance Blockchain,76072599.0,0.57,8.85,-5.48,2.56114,5322900.0,123,HPB,100000000.0,high-performance-blockchain
818,520098876.0,1918,1529380466.0,1000000000.0,Achain,74528088.0,0.51,3.11,-6.85,0.143296,11189000.0,124,ACT,1000000000.0,achain
165,1288862.0,467,1529380445.0,,BitcoinDark,74417485.0,1.07,17.71,5.28,57.7389,313608.0,125,BTCD,1288862.0,bitcoindark
995,186450000.0,2135,1529380471.0,484450000.0,Revain,74316360.0,-0.8,8.09,5.73,0.398586,6826250.0,126,R,484450000.0,revain
879,59117991.0,1996,1529380467.0,,SALT,73883301.0,0.52,8.02,-10.4,1.24976,2187660.0,127,SALT,120000000.0,salt
1294,150000000.0,2474,1529380480.0,1000000000.0,Matrix AI Network,73652100.0,-0.38,4.75,-13.69,0.491014,3072220.0,128,MAN,250000000.0,matrix-ai-network
945,697341700.0,2071,1529380470.0,,Request Network,73425897.0,-0.69,4.26,6.16,0.105294,731296.0,129,REQ,999991464.0,request-network
861,350000000.0,1975,1529380467.0,,ChainLink,73255000.0,-0.84,-0.37,-20.04,0.2093,659062.0,130,LINK,1000000000.0,chainlink
1293,815288017.0,2473,1529380480.0,,All Sports,72781413.0,4.01,-13.39,-35.11,0.0892708,18337600.0,131,SOC,1500000000.0,all-sports
468,99156976.0,1408,1529380455.0,,Iconomi,71347906.0,0.16,4.58,-6.56,0.719545,231163.0,132,ICN,99156976.0,iconomi
670,359600000.0,1723,1529380461.0,,SONM,70872126.0,1.94,27.23,32.05,0.197086,2863660.0,133,SNM,444000000.0,sonm
743,342699966.0,1816,1529380462.0,,Civic,69462542.0,-0.6,3.45,-15.74,0.202692,4598060.0,134,CVC,1000000000.0,civic
1509,560000010.0,2694,1529380487.0,,Nexo,69127521.0,-0.37,-5.43,-5.21,0.123442,7087950.0,135,NEXO,1000000000.0,nexo
697,109047261.0,1758,1529380462.0,,TenX,67663716.0,-0.2,1.53,-14.97,0.620499,3224640.0,136,PAY,205218256.0,tenx
590,93355331.0,1609,1529380460.0,,Asch,67031462.0,-0.5,6.61,-11.4,0.718025,5608650.0,137,XAS,114855331.0,asch
1112,1017499234.0,2274,1529380474.0,,MediShares,66869134.0,-5.03,7.06,21.25,0.0657191,1341810.0,138,MDS,2000000000.0,medishares
1515,18326892.0,2702,1529380487.0,22300000.0,Bitcoin Interest,66442862.0,-4.83,-2.92,-17.35,3.62543,87178.4,139,BCI,18326892.0,bitcoin-interest
1249,539673260.0,2424,1529380479.0,,SingularityNET,66074896.0,-0.51,0.22,-9.27,0.122435,3110590.0,140,AGI,1000000000.0,singularitynet
1363,4326245098.0,2544,1529380483.0,,Nucleus Vision,65108691.0,-0.46,5.02,-11.8,0.0150497,2705090.0,141,NCASH,10000000000.0,nucleus-vision
1278,46448735.0,2457,1529380480.0,,True Chain,64904211.0,-1.13,2.04,-15.28,1.39733,73548300.0,142,TRUE,100000000.0,true-chain
844,13238549.0,1955,1529380466.0,,Neblio,64258062.0,-0.23,0.2,-14.71,4.85386,4633330.0,143,NEBL,13978259.0,neblio
1220,498473628.0,2392,1529380478.0,,Bottos,64017971.0,0.21,-0.48,-9.5,0.128428,1996540.0,144,BTO,1000000000.0,bottos
635,28209823.0,1680,1529380460.0,,Aragon,63798207.0,-0.31,1.28,-5.62,2.26156,156078.0,145,ANT,39609524.0,aragon
1382,62102832.0,2563,1529380483.0,,TrueUSD,62607107.0,0.05,-0.09,0.23,1.00812,16256300.0,146,TUSD,62102832.0,trueusd
1076,2361679677.0,2235,1529380473.0,,Time New Bank,62159881.0,-0.79,4.04,-6.91,0.0263202,3027930.0,147,TNB,5541679677.0,time-new-bank
1364,93196613.0,2545,1529380481.0,,Arcblock,61479289.0,-0.19,3.98,-7.78,0.659673,14987100.0,148,ABT,186000000.0,arcblock
1296,921800000.0,2476,1529380481.0,,Ruff,60283508.0,-1.48,1.11,-10.28,0.0653976,4415670.0,149,RUFF,1840000000.0,ruff
735,62660371.0,1807,1529380466.0,,Santiment Network Token,60248260.0,0.9,2.23,2.99,0.961505,1267310.0,150,SAN,83337000.0,santiment
919,1445976590.0,2043,1529380469.0,,Cindicator,58765356.0,0.1,1.98,-13.91,0.0406406,361036.0,151,CND,2000000005.0,cindicator
1059,617314171.0,2212,1529380473.0,,Quantstamp,58599782.0,-0.11,0.98,-19.93,0.094927,664703.0,152,QSP,976442388.0,quantstamp
795,10614760961.0,1886,1529380465.0,,Dent,58317921.0,-0.92,1.74,-16.66,0.00549404,1569430.0,153,DENT,100000000000.0,dent
1360,8057307580.0,2541,1529380482.0,,Storiqa,58264164.0,-0.65,-0.68,-7.75,0.00723122,1243500.0,154,STQ,11287544272.0,storiqa
622,1104590.0,1659,1529380461.0,,Gnosis,57952204.0,-0.09,1.96,-10.58,52.4649,322983.0,155,GNO,10000000.0,gnosis-gno
188,64355352.0,576,1529380448.0,84000000.0,GameCredits,57778235.0,-0.09,1.4,-24.9,0.8978,499158.0,156,GAME,64355352.0,gamecredits
1457,945603600.0,2642,1529380485.0,,CyberVein,57425845.0,-2.54,4.09,2.44,0.0607293,13086300.0,157,CVT,2147483648.0,cybervein
1138,103244553.0,2304,1529380475.0,,DEW,56447824.0,-0.21,9.25,15.23,0.546739,1123.38,158,DEW,200000000.0,dew
597,9000000.0,1619,1529380459.0,100000000.0,Skycoin,56087910.0,-7.38,-33.67,-56.23,6.23199,29951200.0,159,SKY,25000000.0,skycoin
992,756192535.0,2130,1529380472.0,,Enjin Coin,54828647.0,-0.97,-3.14,-19.07,0.0725062,2862700.0,160,ENJ,1000000000.0,enjin-coin
1324,182940941.0,2505,1529380481.0,,Bluzelle,54313336.0,-0.45,3.06,-12.21,0.29689,3981960.0,161,BLZ,500000000.0,bluzelle
1114,761143950.0,2276,1529380475.0,999449694.0,Ignis,53241487.0,-0.34,1.42,-5.25,0.0699493,229860.0,162,IGNIS,999449694.0,ignis
107,70280544.0,258,1529380443.0,105000000.0,Groestlcoin,52838389.0,-0.17,2.88,-8.57,0.751821,1808860.0,163,GRS,70280544.0,groestlcoin
1274,450000000.0,2453,1529380479.0,,EDUCare,52189200.0,0.12,5.13,-1.39,0.115976,10153800.0,164,EKT,1000000000.0,educare
1326,4704993287.0,2507,1529380481.0,,THEKEY,51800094.0,-0.91,12.69,-6.69,0.0110096,295940.0,165,TKY,9795844687.0,thekey
1002,677154514.0,2143,1529380471.0,,Streamr DATAcoin,51764197.0,0.89,15.28,-6.41,0.0764437,2344770.0,166,DATA,987154514.0,streamr-datacoin
1586,1141040005.0,2777,1529380489.0,,IoTeX,50626005.0,2.31,23.38,19.01,0.0443683,57208700.0,167,IOTX,10000000000.0,iotex
1373,723440241.0,2554,1529380483.0,,Lympo,50579903.0,-2.92,-9.04,-17.52,0.0699158,6714140.0,168,LYM,999999999.0,lympo
722,25129243.0,1788,1529380463.0,,Metal,50464044.0,-0.39,5.38,-7.73,2.00818,1227900.0,169,MTL,66588888.0,metal
1129,241663510.0,2291,1529380475.0,,Genaro Network,50424541.0,0.51,4.99,-6.62,0.208656,862918.0,170,GNX,675000000.0,genaro-network
154,6906847847.0,405,1529380446.0,8589869056.0,DigitalNote,50062491.0,-0.21,4.47,-4.62,0.00724824,1768680.0,171,XDN,6906847847.0,digitalnote
1279,4750000000.0,2458,1529380480.0,,Odyssey,49435625.0,-1.89,0.86,-15.45,0.0104075,15497700.0,172,OCN,10000000000.0,odyssey
1270,79006577.0,2447,1529380479.0,,Crypterium,49351774.0,-0.71,3.47,-6.99,0.624654,2071280.0,173,CRPT,99983577.0,crypterium
1134,1218054044.0,2298,1529380476.0,,Dynamic Trading Rights,48752979.0,-0.21,2.89,-12.05,0.0400253,13009.6,174,DTR,3750000000.0,dynamic-trading-rights
1115,1413716694.0,2277,1529380474.0,,SmartMesh,48632137.0,-0.38,4.19,-13.18,0.0344002,441879.0,175,SMT,3141592653.0,smartmesh
1371,514461473.0,2552,1529380483.0,,IHT Real Estate Protocol,48365038.0,-2.4,-0.23,-20.49,0.094011,6638230.0,176,IHT,1000000000.0,iht-real-estate-protocol
55,44712925.0,99,1529380443.0,84000000.0,Vertcoin,48266708.0,-0.27,3.37,-13.46,1.07948,830027.0,177,VTC,44712925.0,vertcoin
750,9012080.0,1826,1529380463.0,,Particl,47084332.0,0.02,5.38,-16.33,5.22458,393877.0,178,PART,9012080.0,particl
1367,205162562.0,2548,1529380482.0,,POA Network,46834099.0,-0.3,3.66,-14.78,0.228278,882306.0,179,POA,255654722.0,poa-network
1375,137958656.0,2556,1529380483.0,,Credits,46554976.0,-2.16,2.01,-9.27,0.337456,2045450.0,180,CS,249471071.0,credits
1267,39695826.0,2444,1529380480.0,,CRYPTO20,45897108.0,0.21,3.48,-5.06,1.15622,1808620.0,181,C20,40656082.0,c20
1604,357431729.0,2840,1529380489.0,,QuarkChain,45817744.0,-0.65,-2.99,-24.49,0.128186,4920890.0,182,QKC,10000000000.0,quarkchain
964,445585721.0,2095,1529380470.0,,BOScoin,45603471.0,-0.29,1.34,-10.75,0.102345,105552.0,183,BOS,500000000.0,boscoin
