,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
723,114041290.0,1839,1530031454.0,,Binance Coin,1604298657.0,0.17,-5.77,-14.48,14.0677,31114700.0,15,BNB,194972068.0,binance-coin
409,102583426.0,1321,1530031448.0,,Ethereum Classic,1570459927.0,0.27,-2.24,-0.8,15.3091,204156000.0,16,ETC,102583426.0,ethereum-classic
769,547498554.0,1904,1530031455.0,,VeChain,1427367056.0,0.34,-3.32,-19.48,2.60707,48854700.0,17,VEN,873378637.0,vechain
252,8999999999.0,873,1530031445.0,,NEM,1388682000.0,-0.06,-4.07,-22.53,0.154298,12133100.0,18,XEM,8999999999.0,nem
1341,151292175.0,2566,1530031466.0,,Ontology,814891425.0,0.43,-4.03,-19.81,5.38621,72786800.0,19,ONT,1000000000.0,ontology
603,88664516.0,1684,1530031453.0,,Qtum,786016254.0,5.74,4.88,-16.56,8.86506,134061000.0,20,QTUM,100664516.0,qtum
699,102042552.0,1808,1530031453.0,,OmiseGO,752965867.0,0.05,-7.43,-20.8,7.37894,16636200.0,21,OMG,140245398.0,omisego
457,4223306.0,1437,1530031449.0,,Zcash,704827580.0,-0.15,-4.44,-15.63,166.89,44131600.0,22,ZEC,4223306.0,zcash
927,387431340.0,2099,1530031459.0,,ICON,603567662.0,0.71,-5.86,-26.12,1.55787,23268100.0,23,ICX,400228740.0,icon
361,107354012.0,1214,1530031448.0,,Lisk,580831368.0,0.55,-3.37,-16.34,5.41043,6443590.0,24,LSK,122600460.0,lisk
342,7145743.0,1168,1530031447.0,21000000.0,Decred,520408736.0,-0.64,-3.4,-21.66,72.8278,8767100.0,25,DCR,7565743.0,decred
1245,7575893444.0,2469,1530031464.0,,Zilliqa,502645378.0,1.54,-2.58,-25.51,0.066348,27129100.0,26,ZIL,12600000000.0,zilliqa
145,183890481254.0,372,1530031444.0,184470000000.0,Bytecoin,493275183.0,-0.29,-5.19,-32.72,0.00268244,3674400.0,27,BCN,183890481254.0,bytecoin-bcn
616,233020472.0,1700,1530031453.0,,Aeternity,428958066.0,1.72,-7.62,-29.72,1.84086,5635270.0,28,AE,273685830.0,aeternity
915,17088799.0,2083,1530031458.0,21000000.0,Bitcoin Gold,427999214.0,1.45,-1.77,-23.76,25.0456,9186160.0,29,BTG,17188799.0,bitcoin-gold
743,1002499275.0,1866,1530031455.0,,Bytom,364124779.0,0.9,-5.15,-33.22,0.363217,81005800.0,30,BTM,1407000000.0,bytom
301,35298531840.0,1042,1530031446.0,,Siacoin,361771123.0,-0.12,-4.71,-21.19,0.0102489,6054970.0,31,SC,35298531840.0,siacoin
163,2636650000.0,463,1530031451.0,3600570502.0,BitShares,357695849.0,0.79,-4.07,-16.3,0.135663,6100590.0,32,BTS,2636650000.0,bitshares
367,265027684.0,1230,1530031449.0,,Steem,349629821.0,0.18,-2.35,-21.03,1.31922,1451270.0,33,STEEM,282001778.0,steem
208,15054315539.0,693,1530031446.0,16555000000.0,Verge,347012511.0,0.51,-5.64,-22.52,0.0230507,3904900.0,34,XVG,15054315539.0,verge
762,532227123.0,1896,1530031455.0,,0x,345874715.0,-1.1,-5.93,-25.99,0.649863,5779190.0,35,ZRX,1000000000.0,0x
319,11000000.0,1104,1530031446.0,,Augur,339248800.0,0.54,-2.74,-14.46,30.8408,2774720.0,36,REP,11000000.0,augur
502,618228.0,1518,1530031450.0,,Maker,308912343.0,-2.04,-6.61,-10.37,499.674,200648.0,37,MKR,1000000.0,maker
1024,153756875.0,2222,1530031461.0,210000000.0,Bitcoin Diamond,307604467.0,0.33,3.04,-14.97,2.00059,792690.0,38,BCD,156756875.0,bitcoin-diamond
533,133248289.0,1567,1530031451.0,133248290.0,Nano,305751524.0,0.41,-4.32,-17.84,2.2946,3745580.0,39,NANO,133248289.0,nano
41,115031914879.0,74,1530031447.0,,Dogecoin,287517670.0,0.04,-1.67,-17.55,0.00249946,3472910.0,40,DOGE,115031914879.0,dogecoin
860,360627922.0,2021,1530031457.0,1000000000.0,RChain,274753037.0,-0.65,-1.48,-24.28,0.761874,244120.0,41,RHOC,870663574.0,rchain
387,100000000.0,1274,1530031448.0,,Waves,265312000.0,0.09,-5.03,-26.75,2.65312,16487000.0,42,WAVES,100000000.0,waves
464,839242000.0,1455,1530031449.0,,Golem,256213029.0,-0.07,0.46,-20.48,0.305291,10150800.0,43,GNT,1000000000.0,golem-network-tokens
1380,106152493.0,2606,1530031467.0,,Wanchain,244514836.0,0.92,-5.43,-24.44,2.30343,2305100.0,44,WAN,210000000.0,wanchain
1349,20471629.0,2575,1530031467.0,21000000.0,Bitcoin Private,239407509.0,0.7,-3.35,-24.57,11.6946,311548.0,45,BTCP,20471629.0,bitcoin-private
613,1000000000.0,1697,1530031452.0,,Basic Attention Token,235772000.0,1.12,-7.91,-6.91,0.235772,2694240.0,46,BAT,1500000000.0,basic-attention-token
416,98910650.0,1343,1530031448.0,,Stratis,235673417.0,-0.05,-2.81,-24.58,2.38269,1845110.0,47,STRAT,98910650.0,stratis
58,10443709985.0,109,1530031445.0,21000000000.0,DigiByte,216121090.0,-0.82,-0.4,-25.66,0.0206939,1671170.0,48,DGB,10443709985.0,digibyte
687,37004027.0,1789,1530031454.0,53252246.0,Populous,213590204.0,-0.24,-2.22,-26.64,5.77208,7188850.0,49,PPT,53252246.0,populous
772,45500000.0,1908,1530031455.0,100000000.0,Nebulas,210269605.0,2.22,1.43,-17.89,4.62131,35820300.0,50,NAS,100000000.0,nebulas-token
768,43157339.0,1903,1530031455.0,84000000.0,Hshare,201922832.0,1.29,-3.62,-19.1,4.67876,24293900.0,51,HSR,43157339.0,hshare
916,90730576.0,2087,1530031459.0,,KuCoin Shares,198960358.0,0.24,-1.49,-14.86,2.19287,1107150.0,52,KCS,180730576.0,kucoin-shares
784,31144099.0,1925,1530031455.0,100000000.0,Waltonchain,196493106.0,0.91,-6.84,-27.59,6.30916,4622200.0,53,WTC,70000000.0,waltonchain
1187,8400000000.0,2405,1530031463.0,,IOST,192843840.0,0.98,-3.69,-18.41,0.0229576,23737800.0,54,IOST,21000000000.0,iostoken
1277,50000200.0,2502,1530031465.0,,Huobi Token,192594770.0,0.19,-4.2,-21.7,3.85188,92869500.0,55,HT,500000000.0,huobi-token
662,3470483788.0,1759,1530031453.0,,Status,190623610.0,0.58,-4.79,-27.58,0.0549271,4700840.0,56,SNT,6804870174.0,status
366,2000000.0,1229,1530031447.0,,DigixDAO,185607000.0,-0.27,-5.49,-20.18,92.8035,791685.0,57,DGD,2000000.0,digixdao
790,572074043.0,1934,1530031456.0,,Loopring,184973277.0,1.27,-5.55,-15.38,0.323338,4566580.0,58,LRC,1374956262.0,loopring
897,167480575.0,2062,1530031458.0,,Aion,174771004.0,-0.25,-5.48,-27.85,1.04353,1967430.0,59,AION,465934587.0,aion
504,104254000.0,1521,1530031459.0,,Komodo,165851433.0,0.21,-4.04,-17.68,1.59084,459840.0,60,KMD,104254000.0,komodo
865,45339317.0,2027,1530031458.0,210000000.0,Cryptonex,162018690.0,-0.74,-1.72,-7.9,3.57347,1460890.0,61,CNX,106776943.0,cryptonex
655,60000000.0,1750,1530031454.0,100000000.0,GXChain,149881800.0,-0.05,-1.95,-21.82,2.49803,12533400.0,62,GXS,100000000.0,gxchain
638,50278637.0,1727,1530031453.0,,Bancor,146043352.0,0.3,-4.82,-17.84,2.90468,4934300.0,63,BNT,75711139.0,bancor
408,998999495.0,1320,1530031448.0,998999495.0,Ardor,140856931.0,-0.28,-2.9,-24.08,0.140998,1243340.0,64,ARDR,998999495.0,ardor
543,103453864.0,1586,1530031451.0,,Ark,138219535.0,0.31,-3.52,-15.25,1.33605,360823.0,65,ARK,134703864.0,ark
62,28808713174.0,118,1530031442.0,,ReddCoin,137004157.0,0.77,-3.06,-22.28,0.00475565,4300460.0,66,RDD,28808713174.0,reddcoin
118,452552412.0,291,1530031449.0,,MaidSafeCoin,134861071.0,0.31,-5.61,-16.3,0.298001,1610490.0,67,MAID,452552412.0,maidsafecoin
1092,250000000.0,2299,1530031462.0,1000000000.0,aelf,133184500.0,1.28,-0.94,-22.46,0.532738,14022700.0,68,ELF,280000000.0,aelf
1185,35897055.0,2403,1530031464.0,,MOAC,132364645.0,0.05,-6.58,-16.08,3.68734,74833.0,69,MOAC,56483386.0,moac
97,60437325.0,213,1530031443.0,,MonaCoin,131899627.0,0.03,-0.4,-18.48,2.18242,698061.0,70,MONA,60437325.0,monacoin
748,325226613094.0,1876,1530031456.0,8000000000000.0,Dentacoin,122885900.0,3.1,1.97,-17.34,0.000377847,45944.5,71,DCN,1963173416169.0,dentacoin
1359,788839397.0,2585,1530031466.0,,Centrality,121515187.0,0.18,-1.28,43.45,0.154043,141892.0,72,CENNZ,1200000000.0,centrality
660,5010848189.0,1757,1530031454.0,,FunFair,116221112.0,1.21,-3.13,-8.97,0.0231939,1356270.0,73,FUN,10999873621.0,funfair
1409,149792458.0,2638,1530031467.0,,Cortex,114896957.0,-1.47,-2.47,-2.67,0.767041,24485300.0,74,CTXC,299792458.0,cortex
1365,19703580612.0,2591,1530031467.0,,Dropil,114892367.0,-0.36,-2.11,-8.83,0.00583104,191166.0,75,DROP,30000000000.0,dropil
1198,663902689.0,2416,1530031464.0,,Theta Token,114174001.0,-0.69,7.63,10.98,0.171974,24436000.0,76,THETA,1000000000.0,theta-token
1382,306553929.0,2608,1530031467.0,,Mithril,112803262.0,0.15,-1.19,-19.28,0.367972,20377700.0,77,MITH,1000000000.0,mithril
827,134132697.0,1982,1530031456.0,,Kyber Network,112063576.0,0.35,-0.93,-17.32,0.835468,4594750.0,78,KNC,215625349.0,kyber-network
880,74836171.0,2044,1530031458.0,,Enigma,111456503.0,1.11,-3.68,4.02,1.48934,1782260.0,79,ENG,150000000.0,enigma-project
343,56581803.0,1169,1530031447.0,,PIVX,107075404.0,-0.07,-1.33,-27.97,1.8924,693707.0,80,PIVX,56581803.0,pivx
1098,104342466.0,2307,1530031462.0,,Bibox Token,105629009.0,0.3,-8.71,-25.3,1.01233,56152000.0,81,BIX,269944749.0,bibox-token
1268,5226100.0,2492,1530031465.0,,Elastos,103526425.0,-0.29,-6.2,-31.7,19.8095,4792380.0,82,ELA,33669533.0,elastos
683,10128375.0,1785,1530031453.0,100000000.0,Gas,102948856.0,1.3,-6.07,-26.85,10.1644,4100500.0,83,GAS,17190378.0,gas
182,41934261.0,558,1530031445.0,,Emercoin,100411588.0,0.33,-0.81,-10.32,2.3945,1942050.0,84,EMC,41934261.0,emercoin
814,1050141509.0,1966,1530031456.0,,Decentraland,100370740.0,0.39,-2.26,-6.52,0.0955783,5191350.0,85,MANA,2644403343.0,decentraland
1043,692460729.0,2246,1530031461.0,,CyberMiles,99670720.0,0.38,-5.05,-33.22,0.143937,10894500.0,86,CMT,1000000000.0,cybermiles
177,535863701.0,541,1530031444.0,888000000.0,Syscoin,99459518.0,1.07,-1.07,-18.66,0.185606,725734.0,87,SYS,535863701.0,syscoin
1132,168400000.0,2346,1530031462.0,,WaykiChain,96703868.0,-1.66,-9.12,-22.16,0.574251,10512300.0,88,WICC,210000000.0,waykichain
837,756097560976.0,1993,1530031457.0,,Kin,96125707.0,0.05,-4.84,-13.89,0.000127134,410942.0,89,KIN,10000000000000.0,kin
624,2036645.0,1710,1530031452.0,,Veritaseum,95796673.0,1.47,-9.3,-27.11,47.0365,783256.0,90,VERI,100000000.0,veritaseum
34,998999942.0,66,1530031442.0,1000000000.0,Nxt,93886814.0,-3.05,-6.35,-19.45,0.0939808,3106300.0,91,NXT,998999942.0,nxt
707,76853089.0,1817,1530031454.0,,Ethos,93589387.0,1.22,-2.71,-26.91,1.21777,1289020.0,92,ETHOS,222295208.0,ethos
1305,29684331.0,2530,1530031466.0,,Fusion,92739194.0,2.85,5.13,-25.36,3.12418,5211330.0,93,FSN,57344000.0,fusion
1362,604443856.0,2588,1530031467.0,,Loom Network,89500606.0,0.33,-8.34,-25.22,0.148071,1641610.0,94,LOOM,1000000000.0,loom-network
675,15793831.0,1776,1530031454.0,,Monaco,83939474.0,-0.24,6.26,1.5,5.3147,7598090.0,95,MCO,31587682.0,monaco
1017,350000000.0,2213,1530031461.0,,QASH,82450200.0,0.21,-3.46,-30.8,0.235572,1249300.0,96,QASH,1000000000.0,qash
1209,300056960.0,2428,1530031464.0,,Scry.info,81971661.0,0.92,6.82,-29.57,0.273187,1155070.0,97,DDD,1000000000.0,scryinfo
314,8745102.0,1087,1530031447.0,,Factom,81135395.0,-0.21,-5.56,-23.79,9.27781,84985.4,98,FCT,8745102.0,factom
447,5050657.0,1414,1530031449.0,21400000.0,ZCoin,80876682.0,-1.19,-4.84,-20.52,16.0131,492388.0,99,XZC,5050657.0,zcoin
1479,288865393.0,2711,1530031469.0,,Docademic,79680341.0,1.87,-7.72,-15.57,0.275839,752172.0,100,MTC,850000000.0,docademic
921,40000000.0,2092,1530031459.0,,Nuls,79173600.0,0.44,-5.11,-30.3,1.97934,1161610.0,101,NULS,40000000.0,nuls
829,383021000.0,1984,1530031456.0,,Substratum,78771333.0,0.67,-3.85,-26.92,0.205658,662228.0,102,SUB,472000000.0,substratum
1338,80123627.0,2563,1530031466.0,,TrueUSD,78600477.0,0.36,-1.63,-2.4,0.98099,18026300.0,103,TUSD,80123627.0,trueusd
1271,276420107.0,2496,1530031465.0,,Polymath,78104989.0,0.96,-7.23,-27.21,0.282559,4030180.0,104,POLY,1000000000.0,polymath-network
1379,629990099.0,2605,1530031467.0,,BnkToTheFuture,77132208.0,0.49,-4.54,-17.01,0.122434,1789840.0,105,BFT,1000000000.0,bnktothefuture
1123,761444190.0,2336,1530031462.0,,Game.com,76092488.0,-0.0,-6.83,-21.27,0.0999318,2686440.0,106,GTC,2000000000.0,game
1040,238421940.0,2243,1530031461.0,,Dragonchain,75828191.0,-4.27,-7.55,-25.1,0.318042,800144.0,107,DRGN,433494437.0,dragonchain
952,373406643.0,2132,1530031459.0,,Power Ledger,73708231.0,0.22,-3.49,-25.25,0.197394,2624590.0,108,POWR,1000000000.0,power-ledger
1000,68428768.0,2191,1530031461.0,,Paypex,73519869.0,0.29,-4.36,-9.63,1.0744,24033.9,109,PAYX,150000000.0,paypex
1090,4494161945.0,2297,1530031462.0,,Storm,72172646.0,0.59,-3.79,-27.93,0.0160592,3672360.0,111,STORM,10000000000.0,storm
229,57983531.0,789,1530031446.0,,Nexus,72186597.0,0.34,2.52,-19.11,1.24495,786751.0,112,NXS,57983531.0,nexus
1093,638089318.0,2300,1530031462.0,,WAX,71847581.0,-0.71,-5.75,-7.35,0.112598,1021030.0,112,WAX,1850000000.0,wax
956,7269696191.0,2137,1530031460.0,21000000000.0,Electroneum,71684511.0,1.1,-1.0,-20.43,0.00986073,495899.0,113,ETN,7269696191.0,electroneum
485,645946.0,1492,1530031450.0,,Byteball Bytes,71481678.0,0.17,-4.58,-14.8,110.662,22198.0,114,GBYTE,1000000.0,byteball
713,1053773052.0,1828,1530031454.0,5000000000.0,SmartCash,70504477.0,-2.25,-9.68,-14.52,0.0669067,1517890.0,115,SMART,1654817331.0,smartcash
213,5206468.0,707,1530031445.0,,Blocknet,69338180.0,-0.69,0.03,-27.92,13.3177,234878.0,116,BLOCK,5206468.0,blocknet
1415,660755177.0,2644,1530031467.0,,eosDAC,69061470.0,0.26,-1.17,-24.89,0.104519,936009.0,117,EOSDAC,1200000000.0,eosdac
614,4145425.0,1698,1530031452.0,21000000.0,ZenCash,67630536.0,0.5,-3.0,-16.73,16.3145,536068.0,118,ZEN,4145425.0,zencash
1084,533786482.0,2289,1530031462.0,,Gifto,66145219.0,-0.08,-1.3,-26.5,0.123917,1955360.0,119,GTO,1000000000.0,gifto
164,1288862.0,467,1530031444.0,,BitcoinDark,64579471.0,-1.29,1.65,-12.61,50.1058,200853.0,120,BTCD,1288862.0,bitcoindark
1250,150000000.0,2474,1530031465.0,1000000000.0,Matrix AI Network,64307400.0,-0.51,-7.34,-14.29,0.428716,5454250.0,121,MAN,250000000.0,matrix-ai-network
671,135787539.0,1772,1530031453.0,,Storj,64043106.0,0.53,2.08,-18.55,0.471642,1505440.0,122,STORJ,424999998.0,storj
706,342699966.0,1816,1530031454.0,,Civic,62768583.0,-2.35,4.53,-11.21,0.183159,9287460.0,123,CVC,1000000000.0,civic
635,359600000.0,1723,1530031453.0,,SONM,62176998.0,0.5,-3.85,-10.17,0.172906,952996.0,124,SNM,444000000.0,sonm
822,350000000.0,1975,1530031457.0,,ChainLink,61628350.0,1.18,-4.99,-19.73,0.176081,478088.0,125,LINK,1000000000.0,chainlink
954,186450000.0,2135,1530031459.0,484450000.0,Revain,59434480.0,-0.71,-2.9,-18.35,0.318769,3550210.0,126,R,484450000.0,revain
840,59172924.0,1996,1530031457.0,,SALT,59105704.0,0.33,-5.65,-22.24,0.998864,965056.0,127,SALT,120000000.0,salt
1107,1500000000.0,2316,1530031462.0,10000000000.0,DeepBrain Chain,58470300.0,-5.73,-10.48,-28.52,0.0389802,506905.0,128,DBC,10000000000.0,deepbrain-chain
445,99156976.0,1408,1530031449.0,,Iconomi,57633009.0,-0.71,-4.51,-19.17,0.58123,305878.0,129,ICN,99156976.0,iconomi
1465,560000010.0,2694,1530031468.0,,Nexo,57606641.0,-0.01,-10.35,-18.58,0.102869,1017810.0,130,NEXO,1000000000.0,nexo
575,80070793.0,1637,1530031452.0,,iExec RLC,57152370.0,-0.64,-7.07,-28.78,0.713773,305238.0,131,RLC,86999785.0,rlc
1453,133214575156.0,2682,1530031468.0,,Holo,56430360.0,0.21,-2.11,-24.71,0.000423605,1468870.0,132,HOT,177619433541.0,holo
564,9000000.0,1619,1530031451.0,100000000.0,Skycoin,56386980.0,0.37,-0.11,-14.5,6.26522,1623540.0,133,SKY,25000000.0,skycoin
779,542098876.0,1918,1530031455.0,1000000000.0,Achain,55896899.0,0.38,-5.12,-28.57,0.103112,7931320.0,134,ACT,1000000000.0,achain
1205,539673260.0,2424,1530031464.0,,SingularityNET,55642472.0,0.1,-4.73,-16.49,0.103104,1507330.0,135,AGI,1000000000.0,singularitynet
960,677154514.0,2143,1530031459.0,,Streamr DATAcoin,54680498.0,-0.02,-7.14,-3.04,0.0807504,1729480.0,136,DATA,987154514.0,streamr-datacoin
1131,29702632.0,2345,1530031463.0,,High Performance Blockchain,54385816.0,0.1,-3.06,-25.42,1.83101,6208370.0,137,HPB,100000000.0,high-performance-blockchain
661,109200361.0,1758,1530031454.0,,TenX,54071541.0,-0.15,-8.93,-21.13,0.495159,2796740.0,138,PAY,205218256.0,tenx
1319,4347245098.0,2544,1530031466.0,,Nucleus Vision,52819463.0,-0.41,-4.73,-20.21,0.0121501,909998.0,139,NCASH,10000000000.0,nucleus-vision
905,697341633.0,2071,1530031458.0,,Request Network,52357386.0,-0.96,-5.87,-25.29,0.0750814,225296.0,140,REQ,999991397.0,request-network
600,28215645.0,1680,1530031452.0,,Aragon,51854148.0,0.51,-2.9,-18.32,1.83778,192124.0,141,ANT,39609524.0,aragon
1069,1017499234.0,2274,1530031462.0,,MediShares,51730475.0,0.04,-2.83,-24.92,0.0508408,1106190.0,142,MDS,2000000000.0,medishares
1413,1029409736.0,2642,1530031467.0,,CyberVein,51051517.0,1.78,-0.46,-20.98,0.049593,1345540.0,143,CVT,2147483648.0,cybervein
805,13262584.0,1955,1530031456.0,,Neblio,50763868.0,-0.09,4.73,-22.49,3.8276,2420460.0,144,NEBL,14003884.0,neblio
698,62660371.0,1807,1530031453.0,,Santiment Network Token,50672878.0,0.89,1.92,-16.19,0.808691,1453450.0,145,SAN,83337000.0,santiment
558,93355331.0,1609,1530031452.0,,Asch,50468265.0,-1.29,-2.77,-23.21,0.540604,7412460.0,146,XAS,114855331.0,asch
587,1104590.0,1659,1530031452.0,,Gnosis,49264604.0,-0.6,-2.57,-16.94,44.5999,549622.0,147,GNO,10000000.0,gnosis-gno
1252,921800000.0,2476,1530031465.0,,Ruff,49068797.0,-0.35,-8.51,-21.85,0.0532315,1799790.0,148,RUFF,1840000000.0,ruff
1033,2361679677.0,2235,1530031461.0,,Time New Bank,48233293.0,1.2,-6.0,-24.46,0.0204233,1871970.0,149,TNB,5541679677.0,time-new-bank
1072,1413716694.0,2277,1530031461.0,,SmartMesh,48186675.0,0.7,-3.89,-4.36,0.0340851,700422.0,150,SMT,3141592653.0,smartmesh
1176,498473628.0,2392,1530031463.0,,Bottos,47766684.0,2.22,-6.26,-24.92,0.0958259,1138500.0,151,BTO,1000000000.0,bottos
1249,864226846.0,2473,1530031465.0,,All Sports,47690198.0,-7.5,-18.76,-39.75,0.0551825,10309600.0,152,SOC,1500000000.0,all-sports
1316,8025845771.0,2541,1530031466.0,,Storiqa,46834261.0,-0.17,-10.54,-19.29,0.00583543,2847900.0,153,STQ,11287544272.0,storiqa
1320,93196613.0,2545,1530031466.0,,Arcblock,46831484.0,-0.13,1.97,-22.49,0.502502,9864250.0,154,ABT,186000000.0,arcblock
1280,182940941.0,2505,1530031465.0,,Bluzelle,46413214.0,3.36,3.81,-14.99,0.253706,6293430.0,155,BLZ,500000000.0,bluzelle
879,1445976590.0,2043,1530031458.0,,Cindicator,46208496.0,0.49,-3.24,-22.0,0.0319566,200490.0,156,CND,2000000005.0,cindicator
1234,46448735.0,2457,1530031464.0,,True Chain,44318039.0,0.6,-5.1,-31.72,0.954128,60485600.0,157,TRUE,100000000.0,true-chain
1091,1218054044.0,2298,1530031461.0,,Dynamic Trading Rights,43889289.0,-1.48,0.72,-10.36,0.0360323,13054.7,158,DTR,3750000000.0,dynamic-trading-rights
1099,43746909.0,2308,1530031462.0,,Dai,43298722.0,-0.35,-0.37,-0.43,0.989755,390761.0,159,DAI,43746909.0,dai
712,10016760.0,1826,1530031454.0,,Particl,43277211.0,0.98,-6.16,-14.06,4.32048,456250.0,160,PART,9020760.0,particl
1230,450000000.0,2453,1530031464.0,,EDUCare,42499575.0,-2.2,-7.01,-18.23,0.0944435,6022870.0,161,EKT,1000000000.0,educare
107,70332204.0,258,1530031443.0,105000000.0,Groestlcoin,42010832.0,1.43,-0.41,-22.07,0.59732,2797750.0,162,GRS,70332204.0,groestlcoin
1402,177682511.0,2631,1530031467.0,,ODEM,41750948.0,-0.3,-2.02,4.91,0.234975,564678.0,163,ODE,268946131.0,odem
951,756192535.0,2130,1530031459.0,,Enjin Coin,41714907.0,-0.27,-4.06,-24.27,0.0551644,1176270.0,164,ENJ,1000000000.0,enjin-coin
924,445898741.0,2095,1530031460.0,,BOScoin,41404909.0,2.78,2.45,-11.74,0.0928572,72286.9,165,BOS,500000000.0,boscoin
185,64355352.0,576,1530031452.0,84000000.0,GameCredits,41261498.0,-1.53,-7.28,-29.84,0.641151,461967.0,166,GAME,64355352.0,gamecredits
153,6906847847.0,405,1530031444.0,8589869056.0,DigitalNote,40954085.0,0.54,-4.37,-19.56,0.00592949,1189610.0,167,XDN,6906847847.0,digitalnote
756,10614760961.0,1886,1530031455.0,,Dent,40901434.0,-2.31,-3.46,-30.71,0.00385326,1459510.0,168,DENT,100000000000.0,dent
1398,15423307.0,2627,1530031467.0,25000000.0,TokenPay,40875465.0,-0.6,4.34,-10.8,2.65024,442433.0,168,TPAY,19243696.0,tokenpay
55,44822025.0,99,1530031442.0,84000000.0,Vertcoin,40613909.0,-1.91,-0.78,-17.35,0.906115,444703.0,170,VTC,44822025.0,vertcoin
1471,18326892.0,2702,1530031468.0,22300000.0,Bitcoin Interest,40410063.0,-1.38,-8.39,-38.09,2.20496,73747.8,171,BCI,18326892.0,bitcoin-interest
1016,617314171.0,2212,1530031461.0,,Quantstamp,39684597.0,0.56,-3.72,-31.3,0.0642859,328158.0,172,QSP,976442388.0,quantstamp
1226,79056577.0,2447,1530031465.0,,Crypterium,39467415.0,0.46,-7.3,-20.89,0.49923,700475.0,173,CRPT,99983577.0,crypterium
1331,137958656.0,2556,1530031467.0,,Credits,39236683.0,0.2,-6.05,-16.02,0.284409,2166020.0,174,CS,249471071.0,credits
1071,761143950.0,2276,1530031462.0,999449694.0,Ignis,38982596.0,0.37,-3.71,-26.57,0.0512158,190503.0,175,IGNIS,999449694.0,ignis
1223,39714631.0,2444,1530031464.0,,CRYPTO20,38858582.0,-0.01,-4.43,-15.89,0.978445,107456.0,176,C20,40656082.0,c20
625,25892503256.0,1711,1530031452.0,30000000000.0,Electra,38282325.0,0.67,3.25,10.4,0.00147851,286911.0,177,ECA,26759659809.0,electra
1404,68462053.0,2633,1530031467.0,,Stakenet,37763668.0,0.32,-4.0,-22.1,0.5516,90932.3,178,XSN,78823440.0,stakenet
913,144590975.0,2081,1530031459.0,,Ambrosus,37732172.0,0.1,1.29,-16.73,0.260958,129522.0,179,AMB,361477438.0,amber
1086,241663510.0,2291,1530031462.0,,Genaro Network,37643683.0,-0.34,-12.5,-25.26,0.155769,1067690.0,180,GNX,675000000.0,genaro-network
974,50168936.0,2161,1530031460.0,,Raiden Network Token,37612053.0,-0.11,-6.23,-17.51,0.749708,934380.0,181,RDN,100000000.0,raiden-network-token
1560,357431729.0,2840,1530031470.0,,QuarkChain,37296571.0,0.55,-0.94,-24.6,0.104346,4309160.0,182,QKC,10000000000.0,quarkchain
